,timestamp,roll,pitch,yaw
0,1456703940183118,0.0008102768655894316,2.9213472939492056e-05,0.00020643911987266883
1,1456703940199117,0.001055183201334374,7.609167023022282e-05,0.00029616531732205024
2,1456703940221663,0.0012465000069810045,0.00011814400379694531,0.0003813913301568871
3,1456703940245138,0.001348057128690986,0.0001512670922457845,0.00046016052829040007
4,1456703940260138,0.0013523758802693913,0.00017327774797007664,0.0005339031989171298
5,1456703940281140,0.0012793204981016296,0.00018439880515888713,0.0006059520818369088
6,1456703940306173,0.0011639190437105647,0.00018721069441904195,0.0006782833040284104
7,1456703940359613,0.0010391218897024762,0.00018633809167215525,0.0007478688729421337
8,1456703940360368,0.0009219221969389673,0.000188312266329675,0.0008045857156848291
9,1456703940368561,0.0008099717042254396,0.00020165425604082838,0.0008326184347329516
10,1456703940383399,0.0006907161276953999,0.0002364448848384124,0.0008161734773355503
11,1456703940402364,0.0005581729159750691,0.0003023083957971665,0.0007479631465349542
12,1456703940425885,0.00042744700230928044,0.00040460255426986525,0.0006366201399754669
13,1456703940440425,0.0003376189644511861,0.0005404261490837452,0.000508901922276008
14,1456703940486604,0.0003401646976353384,0.0006973224093367676,0.00040481384291644033
15,1456703940489394,0.00047846314564206096,0.0008566705602824859,0.00036725024634947983
16,1456703940506463,0.0007687607431308841,0.0010007811086138305,0.00043035177460084515
17,1456703940522135,0.0011916413004118781,0.0011197535190616485,0.0006110476255051638
18,1456703940544407,0.001697160965874379,0.0012136473491119576,0.0009060530480140437
19,1456703940566408,0.002220174577210652,0.0012881128559777298,0.0012933936935245298
20,1456703940582411,0.0026984402179336597,0.001345682255649282,0.001735639000605602
21,1456703940604653,0.003086118240256103,0.001377889103220656,0.002182755980332369
22,1456703940626917,0.00335830690623061,0.001363707772095158,0.0025751011765479466
23,1456703940641459,0.003506485969345164,0.0012774469332019688,0.0028495773936489627
24,1456703940664664,0.003528894877233817,0.001104913193297676,0.002952476511761716
25,1456703940687636,0.003422875243724067,0.0008617074925199369,0.002859750642820848
26,1456703940701427,0.003186242251743608,0.0006042932222685168,0.0025995661346505067
27,1456703940724958,0.002830143688184773,0.00042553451194427417,0.002265702450084912
28,1456703940746958,0.002397526454154232,0.0004322380207227739,0.002008458406477712
29,1456703940762155,0.001973911464827185,0.0007101672735888323,0.0019962122446822448
30,1456703940784124,0.00167699144681705,0.0012880290876821005,0.002355087411587345
31,1456703940807128,0.001621682894155386,0.0021137001857208402,0.003109282496241997
32,1456703940821906,0.0018731679449489073,0.0030534666180036655,0.004150131236877179
33,1456703940843190,0.002411423848916938,0.00391898464938269,0.005252301908607307
34,1456703940867190,0.0031278758808673387,0.004517786730339903,0.006135745585510434
35,1456703940881200,0.0038587035807792535,0.004713715270955135,0.006553258022146246
36,1456703940903193,0.004439690475453037,0.004477807263601679,0.006373846145237806
37,1456703940926705,0.004756507219598996,0.003911103875064595,0.005633084665024158
38,1456703940941205,0.004769210519534683,0.0032282548941001948,0.0045316088134803485
39,1456703940963206,0.004507245459097334,0.002701865778925916,0.0033790908851214886
40,1456703940986207,0.004047990529938702,0.0025801520630180006,0.0024994659745897177
41,1456703941002209,0.00349510490230406,0.0030025639007536177,0.0021283031799636835
42,1456703941023959,0.002962705145944219,0.003944184614724723,0.00233879248549478
43,1456703941046220,0.002559764742081583,0.00521270854786355,0.003023937893982671
44,1456703941061220,0.002367259789577683,0.006501572230527331,0.003940354711761613
45,1456703941083221,0.002409483210165945,0.007480572997734933,0.0047938515588150385
46,1456703941106222,0.0026330266080115262,0.007894296351270907,0.005332596081377576
47,1456703941122729,0.0029121932809643876,0.007641507626383405,0.0054162978908789275
48,1456703941143235,0.0030914623659762906,0.006816949638111026,0.0050438532210997705
49,1456703941166236,0.0030559468032125884,0.005702791642726095,0.00433721679814509
50,1456703941182237,0.002800647093523228,0.004702211845973576,0.0034906030346750785
51,1456703941203238,0.0024620110489324337,0.004220820154167427,0.002702193066415044
52,1456703941226745,0.00228726329204396,0.004525413070869173,0.002111258887773523
53,1456703941242251,0.002544199071569633,0.005631861834592065,0.0017634779891928568
54,1456703941263252,0.003404631198802047,0.007274807262882811,0.0016162952962740127
55,1456703941286254,0.004852889955199822,0.008982194398485424,0.0015767928181444919
56,1456703941302254,0.006664599250806042,0.010231242982323252,0.0015489264365203647
57,1456703941323762,0.008470221829254262,0.010625844777458053,0.0014670249329445245
58,1456703941346268,0.009877328508262137,0.010027208791345802,0.0013065306582800559
59,1456703941362269,0.010597355212313487,0.008590680136893188,0.0010777344960503758
60,1456703941383269,0.010522765196165927,0.006700124573207648,0.0008133006315713992
61,1456703941406472,0.009728807201725769,0.004830561891983845,0.0005568990067619064
62,1456703941423067,0.008414087608693685,0.0033946860864599642,0.00035492971128274194
63,1456703941443380,0.006822549043175734,0.002630429850974266,0.0002496338420698088
64,1456703941466186,0.00518866993141138,0.002564622001837669,0.0002706013172797573
65,1456703941482182,0.0037193281052213946,0.0030521452552833817,0.0004238878264594746
66,1456703941503183,0.0025937780342895865,0.003858969128435583,0.0006828780192711406
67,1456703941526934,0.001954701526041842,0.004746653757826055,0.0009882625641128252
68,1456703941542397,0.0018813528943096654,0.005527056491381637,0.0012618873849176877
69,1456703941565400,0.002359148021649672,0.006078043143945384,0.0014315340275328021
70,1456703941586737,0.0032689576908289768,0.0063311056260679024,0.001456255137148248
71,1456703941602402,0.004410883096408642,0.006251768872882242,0.0013402883597068284
72,1456703941624002,0.005558659594125218,0.005831127460149479,0.0011291514400923613
73,1456703941646024,0.006522459027628383,0.005094840966326027,0.0008905018224494722
74,1456703941663025,0.007191229461028914,0.004121330553938119,0.0006890589012829318
75,1456703941684185,0.007536911177267434,0.0030515746893000303,0.0005660999022644582
76,1456703941707186,0.0075855483975095835,0.002074578435782387,0.000530473301201249
77,1456703941722552,0.007378562778930949,0.0013855221802405225,0.0005624560419350872
78,1456703941743064,0.006948537261430699,0.001130365242814095,0.0006265812072642413
79,1456703941766063,0.006319536655077129,0.0013602784790550093,0.0006866788244897429
80,1456703941788063,0.005525503869702954,0.0020155568404983865,0.0007170830512261151
81,1456703941803064,0.0046317545060848625,0.0029445391533838273,0.0007075859234713421
82,1456703941827013,0.0037441115833687574,0.00394736577503756,0.0006631933607523602
83,1456703941848474,0.002995388182571458,0.004825912672722867,0.0006004460605351411
84,1456703941863475,0.0025102533620750284,0.005423532925771444,0.0005410277805957107
85,1456703941886753,0.002363683279617394,0.0056474862846749565,0.0005035861394340224
86,1456703941908477,0.0025545813304639876,0.005475422375324383,0.0004964873675668052
87,1456703941923488,0.0030078398747213496,0.0049503601499995996,0.0005149330236686718
88,1456703941946493,0.0036016895763330784,0.0041677471937533045,0.0005437901244851946
89,1456703941968499,0.004205429519569042,0.0032572738389650014,0.0005641071353801933
90,1456703941985496,0.004711377393920022,0.0023622792960535026,0.0005595334638729983
91,1456703942006532,0.0050511583320009225,0.001618903010198793,0.0005202109166800926
92,1456703942028953,0.005195009374319331,0.0011351666829840033,0.0004447009133676107
93,1456703942043901,0.005139939479783179,0.0009701292429520262,0.0003420817054053121
94,1456703942067120,0.004896479830827426,0.001117320836386887,0.00023487373937821525
95,1456703942089091,0.004483531049743924,0.00150114494636899,0.00016028591956287948
96,1456703942105906,0.003935531903760985,0.0019936940023155816,0.00016555509376963768
97,1456703942127003,0.0033164126610975464,0.002451173540978676,0.0002950733896989576
98,1456703942148213,0.002726258438926279,0.0027586449298315427,0.0005717754416213843
99,1456703942165211,0.0022875393022044003,0.0028654004918761897,0.000979877491636389
100,1456703942186481,0.0021097309706757245,0.0027953363417972626,0.0014577535092560412
101,1456703942208500,0.0022459838570388583,0.0026275623161876316,0.0019072256720712698
102,1456703942226137,0.0026629991827300916,0.002456825761822135,0.002219279165484619
103,1456703942246803,0.003240788359245436,0.00235240435584474,0.0023086210349900814
104,1456703942268803,0.0038050353938629124,0.002332963292321524,0.002144270433608729
105,1456703942285803,0.004179702841569345,0.002366074786900274,0.0017634649616891389
106,1456703942306810,0.004240169091068247,0.0023906954003453137,0.001262270447698717
107,1456703942328860,0.003949401922746347,0.0023526130040743432,0.0007660601973462056
108,1456703942345865,0.0033665299943550866,0.0022376371990425544,0.0003915695428610335
109,1456703942366867,0.0026249405709044098,0.0020863045495569553,0.00021471748654981886
110,1456703942388868,0.0018864186108140254,0.001979724779831567,0.0002539411214986085
111,1456703942405870,0.0012882786629199706,0.0019996943218823686,0.00047131628858146314
112,1456703942426820,0.0009055935633471867,0.0021817134741980563,0.0007880916500296963
113,1456703942448586,0.0007437089876519766,0.002486396709335289,0.0011089024794770526
114,1456703942465586,0.0007593217930222077,0.002806531473246898,0.0013481932038907913
115,1456703942486863,0.0008931785187643864,0.003008467534355652,0.0014521998152312234
116,1456703942508802,0.0010949702118017005,0.002988917300927876,0.0014110743589892034
117,1456703942525848,0.0013312611481719567,0.002720247153044574,0.0012586583700371524
118,1456703942546805,0.0015801198565579574,0.0022621394932191155,0.0010604435748704868
119,1456703942569030,0.0018220027331781919,0.001733813501495597,0.0008923094741519217
120,1456703942586030,0.0020343519250000134,0.0012614697098752286,0.0008148578192614103
121,1456703942607059,0.0021922530601094707,0.0009281437277121687,0.0008514155628880379
122,1456703942629215,0.002273701674331533,0.0007495697749659398,0.0009794453327613085
123,1456703942645693,0.002266542990268559,0.0006832934538632471,0.0011411732134684073
124,1456703942674733,0.002174002096027926,0.0006607374562511329,0.0012697525159692422
125,1456703942688667,0.0020161588244694485,0.0006233096911773121,0.0013180627971323235
126,1456703942705928,0.001825772514904141,0.0005463158885126643,0.0012753705060972182
127,1456703942726728,0.0016386906631107694,0.00044384297916571933,0.0011645096138413675
128,1456703942747950,0.0014816440628234412,0.0003572799256210413,0.001023893970605074
129,1456703942772043,0.00136271662235467,0.000335530616325444,0.0008867008090456297
130,1456703942787042,0.001270101970070776,0.000415640874324962,0.0007692901415108036
131,1456703942809038,0.0011814345570500243,0.0006099920615034083,0.0006733243006978043
132,1456703942825932,0.0010804045520333484,0.0009024749886534712,0.0005965389783043034
133,1456703942847103,0.0009728206238856417,0.0012528299423159822,0.0005422106839553156
134,1456703942869043,0.0008933962850382284,0.0016062573598223909,0.0005201709861177391
135,1456703942885894,0.0008979565447273622,0.0019046485925238534,0.000539793512059587
136,1456703942906896,0.0010418346377572914,0.0020967510992864953,0.0006013161206358218
137,1456703942928913,0.001351353992356303,0.0021466550044446867,0.0006919850797928536
138,1456703942945921,0.0017999960592831542,0.00204092443082554,0.0007889601116676817
139,1456703942965927,0.0023024658501705144,0.0017933047278082092,0.0008661924452172227
140,1456703942989027,0.002734823723184921,0.0014442290979661053,0.0009011898110575833
141,1456703943012004,0.0029762988491051578,0.0010530999744973856,0.0008797199290199483
142,1456703943027623,0.002955313145082375,0.0006845538141393756,0.0007990054408255549
143,1456703943048136,0.0026785311774060396,0.0003931197592921396,0.0006699513871354246
144,1456703943071353,0.002230039886237094,0.00021147745932664937,0.0005169592809397121
145,1456703943096172,0.0017416715474955187,0.00014557120207694032,0.00037318386439882354
146,1456703943108336,0.0013472755472468466,0.00017689771179043708,0.00027139696216284953
147,1456703943131931,0.0011395104975382485,0.0002703109577735481,0.0002338867662092491
