,timestamp,x,y,z,w
71,1456704147542943,0.08067904915734528,0.028729598516346818,0.2595446541391269,0.295126266420372
72,1456704147565677,0.0990779663141299,0.046435307865178146,0.24136856482044614,0.3289085780356521
73,1456704147588680,0.11788803394140705,0.0663071804475141,0.21552443584597752,0.35284404218923754
74,1456704147603681,0.13418563438327977,0.08485337860130175,0.18308938906979544,0.36275085965613
75,1456704147626189,0.14400765631505064,0.09945535864840242,0.14654403513341255,0.3558332745647354
76,1456704147648697,0.1440577246183127,0.10864600614394396,0.10940750309871788,0.33136018841955667
77,1456704147663699,0.13365212887661704,0.11212637567783944,0.07556477419281145,0.2912527519550617
78,1456704147685700,0.11594000053194477,0.11053789913776507,0.04863768839359303,0.24052910599778143
79,1456704147708701,0.09764239164888806,0.10506796880075989,0.03153763346198222,0.1872246174595958
80,1456704147724215,0.0871042127092881,0.09700422405668448,0.026121643023803372,0.1413004469984518
81,1456704147752723,0.09123061352771043,0.08737071902602829,0.03287493659817633,0.11243600109840757
82,1456704147768724,0.11256773566699967,0.07677216417847292,0.05069830322555057,0.10731394193423073
83,1456704147783724,0.14792949626375346,0.06550299808185678,0.0769816180106085,0.12753693291013946
84,1456704147805725,0.1893204907904443,0.0538477420366044,0.1080813633429394,0.16919745027108546
85,1456704147830931,0.22673395833965845,0.04239269091939978,0.14012613982695662,0.2243002430419146
86,1456704147844136,0.25143971469347903,0.03216823940537955,0.16985606192811242,0.28318723677283436
87,1456704147866145,0.2583036462486605,0.024537811165335457,0.1950943713886743,0.3366222313745306
88,1456704147889134,0.24652819956508262,0.020879023679029947,0.21459188535941354,0.3767176227712725
89,1456704147904135,0.21923425741316283,0.022205363435686323,0.22737786451948303,0.39700940982972793
90,1456704147926176,0.18266906120529103,0.028898156456794322,0.23213794098462254,0.39271065926573745
91,1456704147949192,0.14537960115574133,0.040631195565036256,0.22719627623242034,0.3618836851279681
92,1456704147970495,0.11708153022475946,0.05643147612719099,0.21133434104493654,0.30727900138020375
93,1456704147986193,0.10688151403758397,0.07474896012124813,0.185147620190525,0.23771277380172864
94,1456704148009195,0.12102370695661355,0.09347272519902122,0.15221218565907346,0.16768621532090996
95,1456704148030213,0.1608679929288364,0.1099771173151,0.11923170123477922,0.1145743614263031
96,1456704148046221,0.22186518993827894,0.12138137511251096,0.09468539093660852,0.09383645932808785
97,1456704148069223,0.2939408882114163,0.12515064798390332,0.08621448811223481,0.11381231743721261
98,1456704148090224,0.36335518269244155,0.11995334004646588,0.0977011583364978,0.1721839533186556
99,1456704148106225,0.41591316267103845,0.10645338179721217,0.12726842430825802,0.25574690676137446
100,1456704148129252,0.44108328745590203,0.08763850771699548,0.16712856452240687,0.3439025156598998
101,1456704148150260,0.4359707455040604,0.06843774883789186,0.20556325646824408,0.41482999849590735
102,1456704148166261,0.40753923448704626,0.05465460335186432,0.23059908370207902,0.4522640037221201
103,1456704148188262,0.3715666629575439,0.05146478794851673,0.23427018336274663,0.4505635384486906
104,1456704148209263,0.347836241877179,0.06184147196385649,0.21589517851515405,0.41631556570564876
105,1456704148225814,0.3527481405249133,0.08534280275023823,0.1828525916965365,0.36582194239112154
106,1456704148249375,0.3921911465519214,0.11773347302345055,0.1481568739973945,0.3191803011335581
107,1456704148270390,0.458139154416266,0.1517788635599326,0.12553028804358468,0.2929831481457141
108,1456704148286388,0.5311682263038499,0.17916477653444274,0.12395470328625416,0.29443251665522
109,1456704148309392,0.5881570546805186,0.193009940637391,0.14408717084218697,0.31929972934385215
110,1456704148330028,0.6115796567046816,0.19011890372138615,0.1781272530812586,0.3545180007075437
111,1456704148345544,0.595970284829396,0.17212934180945186,0.2131440915811038,0.3840425831110905
112,1456704148368500,0.5487367227659825,0.14503975803827707,0.23632750185948248,0.3951689476281997
113,1456704148389710,0.4853627540646828,0.11716554709098155,0.23984717646973736,0.38252902380850945
114,1456704148405501,0.4217072231667527,0.09620828623576547,0.2233110483336171,0.3483788580950999
115,1456704148429716,0.3674398846564456,0.08658321961099139,0.19303158663206796,0.29979590648339044
116,1456704148452430,0.3238820998662927,0.088118754191937,0.15881434079091664,0.2449456100582253
117,1456704148466431,0.2867580977229613,0.09661488088480653,0.12998521234297722,0.1906346144512448
118,1456704148489432,0.2512527087667348,0.10586441249423237,0.11237924675765466,0.14185098431499998
119,1456704148512435,0.21565593694381036,0.1101430929129118,0.10717743079720822,0.10227447597581803
120,1456704148525949,0.18159048285802554,0.1061359013528491,0.11147557443348521,0.07441524734956216
121,1456704148548459,0.15170458579800006,0.09368039037684125,0.11991851433118356,0.05907400882330384
122,1456704148571458,0.1272872337708123,0.07529403825923742,0.12670244477961445,0.05479966246667378
123,1456704148585459,0.1075985804411079,0.05492434917337994,0.1273952873165678,0.05804979440935274
124,1456704148608492,0.09092293037905357,0.03652587171249905,0.12011865175417828,0.06417996091470007
125,1456704148631978,0.07613113940513196,0.022939218019726124,0.1057713417247508,0.06888434505677576
126,1456704148645484,0.06356089365460564,0.015307298121142012,0.08729561301537442,0.06950990136616446
127,1456704148668486,0.05476713323111223,0.013071598224667302,0.06837984895458186,0.06568562850724992
128,1456704148691487,0.05140440711801138,0.014461762082377332,0.05218472877066453,0.058953499423015795
129,1456704148705488,0.05389972818024851,0.017281622406741724,0.04056156189237576,0.05158263495905397
130,1456704148729207,0.06066884774505176,0.019711467994946268,0.03392640641975601,0.04523982109267937
131,1456704148751464,0.06837730704018753,0.02084109978788515,0.031648094718775346,0.040273208639351535
132,1456704148766429,0.07318504478728484,0.02075700911816253,0.03262830649634848,0.035943023803926215
133,1456704148788461,0.07234397116091408,0.02020552752469788,0.03576250378836538,0.03132550462947117
134,1456704148812432,0.0653242819829216,0.020045704119321633,0.04014681145129405,0.02624476415670386
135,1456704148826373,0.05394875267050591,0.020779312687104326,0.04509793316096027,0.021653469706889913
136,1456704148848638,0.04157483029019037,0.022364330742098877,0.05012836598403367,0.01928198920869181
137,1456704148871639,0.0317962907062005,0.024343864687065047,0.05494644077927181,0.020807818851305667
138,1456704148885639,0.027225956619010925,0.026159076359130097,0.05944456611754227,0.02700435166685887
139,1456704148908640,0.028745593476440685,0.027446239756027505,0.06361412360088468,0.03725998430295568
140,1456704148932149,0.03536785326042714,0.028167459221712213,0.06738925509173341,0.04963216638489121
141,1456704148953156,0.0446620559326731,0.02854135404931308,0.07049591191692271,0.06136630796429994
142,1456704148969157,0.053566129586481444,0.028841117963471174,0.07239754276734844,0.06966808149921642
143,1456704148992350,0.0593338572765125,0.02916991803559839,0.07238518959544282,0.07248802127554495
144,1456704149013161,0.06033471749789703,0.029324676048057864,0.06980334295311656,0.06910506959377545
145,1456704149028963,0.056437752756945195,0.028836003032284896,0.06435818317099759,0.06033738760106679
146,1456704149051270,0.04883403244799858,0.027202395425210333,0.05640809903851817,0.04829386357806754
147,1456704149073271,0.03941068203374086,0.024217714724370953,0.047091768243850314,0.035741445469234086
148,1456704149088454,0.030036131680142623,0.02020224362924645,0.038167633662743145,0.025333504650462225
149,1456704149112273,0.022125999049668266,0.01598857649962012,0.0315711068307806,0.01899469217149244
150,1456704149133802,0.016606474564444553,0.012669949877109513,0.028875970763059828,0.0176505890223232
151,1456704149148803,0.01411616871439803,0.011257378190971345,0.030919457747060338,0.02131801167954842
152,1456704149170804,0.015211791672779286,0.012410337305725345,0.03774350376042467,0.02943747179890213
153,1456704149192804,0.020442410493678807,0.016325805509757905,0.04880949387064091,0.04126324159302841
154,1456704149208806,0.030266460877970084,0.022774845505421828,0.06330426252645033,0.05612327062516615
155,1456704149230820,0.04482481275383572,0.03121678443339435,0.08033848473801478,0.07342253674484811
156,1456704149252330,0.06359658987828547,0.040909511656341796,0.0989292624952309,0.092381223639598
157,1456704149268332,0.08502161364996234,0.05096603956305552,0.11780290595311775,0.11163698187683913
158,1456704149290333,0.10628300553824534,0.060368492027937815,0.13518300019146529,0.12894694336417148
159,1456704149312334,0.12352967091344448,0.06801157363826181,0.14878146860697095,0.14125498998997205
160,1456704149328990,0.1327662932796431,0.07286892673761879,0.15616218864846113,0.14531709763650197
161,1456704149350546,0.1313886724932536,0.07433029960234011,0.15551253747660587,0.13889719035809298
162,1456704149373547,0.11995427781443259,0.07264972659819029,0.146663632032851,0.12227067174207085
163,1456704149388548,0.1034147147486739,0.06931491379640442,0.13198369967170562,0.09945724887500289
164,1456704149410551,0.09090628855239753,0.0670628900723239,0.11662750741260108,0.07839710404669654
165,1456704149433562,0.0934920681023228,0.06930558054581272,0.10770509016421687,0.06941908589860168
166,1456704149448569,0.12006445991198582,0.07894632247494886,0.11232013729423176,0.08198875119459348
167,1456704149470570,0.17276218665748183,0.09693045493491603,0.13500940958366994,0.1207131318937793
168,1456704149493571,0.24413511778776836,0.1211980925981265,0.1755639896104392,0.18236452301728368
169,1456704149508572,0.3181211023726112,0.14671962616527204,0.22820555429969386,0.25562915196525116
170,1456704149531045,0.3753225856219836,0.16685835221694922,0.2826076195678302,0.3242099190167542
171,1456704149553510,0.40070955962764565,0.1756329309571006,0.32659392195066644,0.3723264145047006
172,1456704149568511,0.39016380473571466,0.16997307394820904,0.349789781639019,0.39041274737046056
173,1456704149592513,0.3524638866862587,0.15104202098177402,0.3471147036042528,0.3785613716238031
174,1456704149613514,0.30544887543605315,0.12408100176720743,0.32085464296696065,0.3461416124843506
175,1456704149628929,0.26800873296182054,0.09679003424717242,0.2803318796503223,0.3076558117334868
176,1456704149650417,0.2516646679880259,0.07679176132854607,0.23898229911746563,0.27656770718777673
177,1456704149673419,0.25578129396456667,0.06907963287132614,0.20972249618405203,0.25983301931235026
178,1456704149688419,0.26873490540956674,0.0743982910970904,0.20036200001314658,0.2557004607894489
179,1456704149712421,0.27436996325368834,0.08916835625577468,0.21097001416185743,0.25586431929648723
180,1456704149733429,0.260306445771651,0.1069413127196196,0.23429329917447128,0.2507174263166265
181,1456704149748434,0.22377930831863488,0.1207402662007913,0.2588867970529535,0.23465041001045372
182,1456704149770435,0.17231513690202238,0.1253341398449382,0.2734114079442086,0.20846239267768948
183,1456704149793436,0.11956596819794214,0.11864015418509709,0.27027982526172917,0.17795524977460603
184,1456704149808437,0.07901472833763944,0.10191160847331009,0.24748151594321882,0.15012988292199106
185,1456704149838865,0.05874587955542203,0.07886686172100023,0.2084022845132701,0.12949204802062297
186,1456704149853866,0.059252923815485095,0.05424408602684908,0.1601840310650646,0.11639222918823747
187,1456704149868866,0.0744769751032411,0.03236261321259766,0.11142878399810469,0.10780187902897602
188,1456704149890868,0.09496895999501159,0.01615279822580265,0.06995510669283832,0.0995746441260783
189,1456704149913870,0.11163358835048477,0.006844646056939818,0.04109400971713452,0.08877388214075135
190,1456704149934959,0.11876438480936828,0.004210123711025232,0.026812789955274332,0.07503581287099263
191,1456704149950954,0.11559001431313834,0.007080710544877311,0.02578035932494902,0.06063753820400483
192,1456704149974956,0.10603112591936144,0.0138650771052494,0.03427519509160935,0.049478398406958904
193,1456704149995257,0.09681620507816925,0.022912414867853143,0.04759496472725427,0.045468085310711795
194,1456704150010956,0.09461251640530711,0.032702606732445946,0.061468475295082196,0.050940297571757887
195,1456704150033966,0.10326896248316285,0.0419226806611121,0.07301395613043912,0.06568733287957473
196,1456704150055305,0.12230585941993244,0.049499933009450985,0.08103010908769027,0.08697401604290242
197,1456704150070975,0.14723076637019233,0.05463924701493416,0.08570342707568096,0.11047159752517412
198,1456704150093976,0.17137962459876332,0.056879030643255994,0.0879924081171671,0.13165101999738582
199,1456704150114978,0.18833733686064796,0.05614067289245962,0.08895375212230976,0.14702264743284496
200,1456704150131021,0.19391645501408847,0.05272301242887214,0.08920121610987156,0.15477653256910925
201,1456704150154249,0.18706146564319498,0.047216985876508945,0.08862974338612166,0.1547235071903728
202,1456704150175247,0.16959107591659459,0.04036958792048075,0.08648307381097715,0.1477561985522295
203,1456704150191250,0.14513741743796532,0.03295511537309348,0.08174462889457683,0.13520922194366716
204,1456704150214242,0.11784934146143329,0.025692145880217267,0.07370875711140934,0.11846141528015801
205,1456704150234401,0.09137332949614353,0.019206255416616233,0.06250691999023628,0.09892490057237135
206,1456704150251409,0.06839262191706375,0.014017062128684593,0.04936369846105024,0.07831342586983493
207,1456704150274408,0.05071775413233164,0.010531733684565942,0.03645035369257005,0.05891707205025972
208,1456704150295409,0.03968443300807382,0.009041395902345841,0.02637103491068703,0.043615693089523525
209,1456704150311410,0.03651460118214175,0.009724635250925519,0.021490701129018686,0.03551600334643705
210,1456704150334138,0.042389541467116126,0.01265725678013547,0.02338514666250972,0.03730416145442441
211,1456704150357147,0.05820270001491318,0.017816072445326965,0.03259892124005142,0.05055587453307852
212,1456704150371148,0.08412183024988991,0.02505628511421861,0.04869851788978832,0.07525009456398894
213,1456704150394149,0.11910297843452994,0.03404553076811253,0.07045046274659611,0.10959582037544328
214,1456704150417150,0.16046915570123693,0.04416158924241825,0.09594128726309915,0.15013156267327782
215,1456704150431162,0.20372004313661193,0.0544037043163084,0.12258397750968164,0.19202643260333904
216,1456704150453456,0.24283708229830459,0.06340631314211496,0.14713293499824512,0.2296036700665468
217,1456704150476456,0.27133856323016065,0.0696453932615001,0.16594251683449449,0.2572046785126402
218,1456704150491457,0.28411365142314005,0.07187183312582646,0.17566833247891442,0.27048266072555055
219,1456704150520044,0.2796454994862256,0.06969813228446373,0.174405461849751,0.267993206634684
220,1456704150536534,0.2617782862129214,0.06413398188999948,0.1629457334725828,0.2525838420474002
221,1456704150550535,0.23995191550239603,0.057771522685808055,0.14555967581526782,0.2317832900519813
222,1456704150574536,0.22710726022477004,0.0543436812129794,0.1296523946479713,0.21646120962266485
223,1456704150596538,0.23537621667418523,0.05758029324066035,0.12394882025370743,0.21764934839760536
224,1456704150610538,0.270949944721437,0.06964095899017982,0.13552145005523014,0.24240748054600303
225,1456704150634049,0.330474233633468,0.08975469687969971,0.16672269473891904,0.2904482102052488
226,1456704150656556,0.40113367351010487,0.11380733049541869,0.21345197248803482,0.3532755553787825
227,1456704150671556,0.464962681368217,0.13532940316724848,0.2658006337642031,0.41657701645628553
228,1456704150693558,0.5056622785473122,0.1477188787396881,0.31108273259859387,0.46502442631193225
229,1456704150716560,0.5147965365950421,0.14687637669657186,0.3381456484205944,0.48748098376786164
230,1456704150738578,0.49456279619160415,0.13309815448312143,0.3412582272566124,0.48051792362483264
231,1456704150753579,0.45597140830445165,0.11128507150629793,0.32204767135363616,0.448933782902391
232,1456704150776580,0.41328386763956276,0.0892243864764892,0.2887480369914418,0.403116458163409
233,1456704150798581,0.37725646406826224,0.07457307392045612,0.25305113193607626,0.3542936624522153
234,1456704150813583,0.3505365821160189,0.07180719264890953,0.2257459384229083,0.30978388351699243
235,1456704150836660,0.3277214948152882,0.08047273163635321,0.21284257810704704,0.27072617896867524
236,1456704150857697,0.30000044930580244,0.09550322175865658,0.21378787812214423,0.23367764432889618
237,1456704150873728,0.2614286213481503,0.10942283357006716,0.2225286534628893,0.19506145375821146
238,1456704150896663,0.21296749845721732,0.11540684463067363,0.23077102753544612,0.15538713855544764
239,1456704150917663,0.16222617815343576,0.10983925462103651,0.23163069595061594,0.12030068414889228
240,1456704150933705,0.11972563030124428,0.09333497155572877,0.2218592335881101,0.09784088818777735
241,1456704150956676,0.09420048730242074,0.0699903476669022,0.20197240379282563,0.09383969571859649
242,1456704150977678,0.08919717633152376,0.04545040961887244,0.17491777572311526,0.1083377430143063
243,1456704150993878,0.10197898513822966,0.024795988149992988,0.14443976067721323,0.13491578863163275
244,1456704151016898,0.12467828616913394,0.011104916524512032,0.11394491212462853,0.16301132106307153
245,1456704151038890,0.14706122492225268,0.005032206077327655,0.08603384756203489,0.18183501376750638
246,1456704151054103,0.15993934468439108,0.005250531089000458,0.06248025964613791,0.18406889581586375
247,1456704151077105,0.1580780320671449,0.009341856866541159,0.04438691281265917,0.1680105282961441
248,1456704151097912,0.1416043039120099,0.014739539119288481,0.0323463363822149,0.13768294116269775
249,1456704151113894,0.11549687640882189,0.019452787265348277,0.026531977657028777,0.10117478121623517
250,1456704151136194,0.08749869250900721,0.022447719976856278,0.026719204827105127,0.06793218866933436
251,1456704151158319,0.06533551591312368,0.023671608815126387,0.03228373709531346,0.045907048092193724
252,1456704151174316,0.054249694357076265,0.023787153377573072,0.042219946080176984,0.03940777287934193
253,1456704151195312,0.05561916552996458,0.023735776688116765,0.05517367824834983,0.04822465588084176
254,1456704151218199,0.06698504579565592,0.024277884184947734,0.06946869928437589,0.06817065111232368
255,1456704151234402,0.0833096835658836,0.02566155160997448,0.0831621349801,0.09271618806563726
256,1456704151256374,0.09889424244611951,0.027532908503972418,0.09422182705558349,0.11508641365070885
257,1456704151278385,0.10924354613703662,0.029112226294453415,0.10088026855947796,0.1301502823236044
258,1456704151293385,0.11228775434538851,0.02954830441231401,0.10208826771711339,0.13560361498624482
259,1456704151315402,0.10863901094413037,0.028288477314216045,0.0978675628464902,0.13218418518069622
260,1456704151338386,0.10087820684136291,0.02530432019787578,0.08934706509425057,0.12290373715425344
261,1456704151353324,0.09219899051609376,0.0210899388302903,0.0783959552631033,0.1115768382275061
262,1456704151375380,0.08499534168605169,0.016458400266924317,0.06698322159666137,0.101218689464991
263,1456704151398328,0.07999828838411778,0.012247118557403994,0.056562318393462756,0.09298419163334964
264,1456704151414328,0.07628123269461164,0.00906505695855106,0.047770298814411576,0.08608410983113791
265,1456704151436347,0.07201986543626215,0.0071718511429764605,0.040542078969750345,0.0786281652065032
266,1456704151459181,0.06556385433945425,0.006505960830554622,0.034512461405317774,0.06889243561417144
267,1456704151473379,0.05630401612648876,0.006816793737997066,0.029457429857736507,0.05635672313448813
268,1456704151495377,0.0449954457795699,0.007825829662059214,0.0255546344139076,0.04207048366178102
269,1456704151518377,0.0335024517728656,0.009347245631595221,0.02337273188828348,0.02831338822093134
270,1456704151534349,0.024191865634269675,0.011333418219442412,0.02365113218349126,0.017851365068754437
271,1456704151555711,0.019297384014194265,0.013855616945519943,0.02703015467840833,0.013186785545127899
272,1456704151578712,0.02050804109699569,0.017055843570864104,0.03388707644504785,0.016084144856452754
273,1456704151593712,0.0288677019842538,0.021097643025836138,0.04433187655078604,0.027442121587857728
274,1456704151615988,0.04488298121813656,0.026116219001255086,0.05828701431053952,0.04739128331621612
275,1456704151639657,0.06860348968548981,0.03214785733110129,0.07550762297991888,0.07539649194807381
276,1456704151653658,0.09944445448502531,0.03902364886341471,0.09543707929403349,0.1101726609296509
277,1456704151675888,0.13569866148541995,0.04624626363612722,0.1169150782934294,0.14937615129183512
278,1456704151698661,0.17396103941492755,0.052916326877428234,0.13789531847989497,0.18924920306781373
279,1456704151713663,0.2089151607945254,0.057804262582151884,0.15541450864680995,0.22456360205025447
280,1456704151735546,0.23395807644761632,0.05964012730505145,0.16602728118762297,0.2492231741184805
281,1456704151749596,0.24289051705987652,0.05760650432924327,0.1667622865098768,0.2576872198596723
282,1456704151771842,0.23240269831796412,0.05189460574824216,0.15639846165369287,0.24700072329409808
283,1456704151795557,0.204505049787086,0.044082114779678654,0.1366086125187623,0.2187859111005064
284,1456704151809564,0.16767888621879337,0.03708078414567246,0.11241067196319916,0.18026435681925604
285,1456704151832069,0.13566970938543846,0.03451743115610313,0.09150629283304783,0.14346547897021372
286,1456704151854582,0.1236619322568863,0.039629705985514505,0.08245772136972906,0.12235644120344387
287,1456704151869620,0.1428448364901554,0.05399932330818038,0.09212843984636689,0.12855049406252161
288,1456704151891586,0.19550137933228057,0.07660381594668451,0.12319498197714598,0.16707389659296965
289,1456704151915844,0.2729938220205119,0.10364476595395727,0.17262512065433533,0.23390073153873506
290,1456704151929806,0.358004573917398,0.1293684607169723,0.23174118764972676,0.3164021197701029
291,1456704151951747,0.4304634594051187,0.14771060533149155,0.2880075682275263,0.3967498269845824
292,1456704151974534,0.47476007079549026,0.15424327515543884,0.3282142057968895,0.4571831156187962
293,1456704151989606,0.4851638094256948,0.1477415526202747,0.34231079288663585,0.48536098533564254
294,1456704152011751,0.46720739098871733,0.13077399623840538,0.32676964373975714,0.47798619146403576
295,1456704152034973,0.43456807156595695,0.10901609142559465,0.28621919699854975,0.441446889610643
296,1456704152050295,0.40279319085552023,0.08942229832488773,0.23247582283064017,0.38918503831457485
297,1456704152072268,0.382457973140358,0.07786417096994856,0.18101208054679827,0.3366407028054901
298,1456704152095284,0.3747255383366267,0.07713868843817104,0.14597290487852566,0.29566129623481346
299,1456704152110355,0.3714778507774571,0.08613997975991212,0.13558170906945746,0.2707498550465687
300,1456704152132067,0.36008604095813845,0.10046590405740702,0.14975036476295572,0.25887829981648564
301,1456704152154875,0.33036012342348964,0.11410816300417059,0.18079437221301445,0.2527458385334997
302,1456704152169627,0.27995858860055156,0.12150538839498974,0.21673743164860032,0.2453819547858304
303,1456704152191802,0.21555069740705696,0.11923409933797918,0.24557977266756836,0.23339536841587163
304,1456704152214802,0.14956177652046987,0.10685579384024778,0.25875753800342405,0.21739144531666174
305,1456704152229882,0.0946295012552566,0.08677017275920264,0.2527748381058265,0.2000384982891115
306,1456704152252351,0.058676353598201204,0.06323982928051837,0.22900295063383524,0.1835100456524875
307,1456704152275179,0.04268503793926082,0.0409841961359284,0.19230584316492957,0.1679646205813475
308,1456704152290181,0.04164211461928218,0.023832450770172316,0.14928491014407308,0.1517369444423421
309,1456704152312347,0.047638052970872105,0.01384510142808193,0.1067051706288834,0.13279677265524856
