,timestamp,x,y,z
0,1456704184615859,0.0039024852509837948,0.003988710660111667,0.01080791560406385
1,1456704184637877,0.01028827034221044,0.007930616949683309,0.02619674951501721
2,1456704184661848,0.01667998797174816,0.011861561459195629,0.040429917970272636
3,1456704184676855,0.02318412649289958,0.01587366504271445,0.05219891686725737
4,1456704184697894,0.02999053672785268,0.02011489457554325,0.060253942510236275
5,1456704184722104,0.03717450493851567,0.0247209473770765,0.06372507508087948
6,1456704184736856,0.044458255281827286,0.029722940494998473,0.06255115527993359
7,1456704184758209,0.051127955888400696,0.0349620414752689,0.057780444222641524
8,1456704184797567,0.056217124834822774,0.040027773869202046,0.0514926237389511
9,1456704184798567,0.05886169860790847,0.04426305274188013,0.04624506498607643
10,1456704184819568,0.05859817227627649,0.046891716403962676,0.04419660408347804
11,1456704184841895,0.05546992294378516,0.04725632802052752,0.046284081120421726
12,1456704184859094,0.050009276415167545,0.04506900389394994,0.05187599224069161
13,1456704184879606,0.04320682472859997,0.04057227821435736,0.05910392745747563
14,1456704184915606,0.03643104857545178,0.03455288164279414,0.06568030240073335
15,1456704184939608,0.031164536748476978,0.02818661915463083,0.06975193863182698
16,1456704184940608,0.028543310514593568,0.022737908008238803,0.07040976985904142
17,1456704184960614,0.028900693920249194,0.01920858266206426,0.06775103942119184
18,1456704184976620,0.03159348882790868,0.018069068040862602,0.06261076022432437
19,1456704184999622,0.03524602675556255,0.019165347300942364,0.05614323405363347
20,1456704185020785,0.038314452901435266,0.021808437564953365,0.04941583402641634
21,1456704185036624,0.03972166400870622,0.02498655595854711,0.04314784796065655
22,1456704185059630,0.039301038817312936,0.02763132518964143,0.037675177896298345
23,1456704185080637,0.03787834829625002,0.028894194937892987,0.033112144974974944
24,1456704185096638,0.03697443158800738,0.028391003508226546,0.029559107406312762
25,1456704185119639,0.03827143816891956,0.026341862127311714,0.02719068964418802
26,1456704185141640,0.04306351019968396,0.023535439924817558,0.02618733898647227
27,1456704185156646,0.05186234190702167,0.021119273790093346,0.026604614851080226
28,1456704185179653,0.0642152873682142,0.02029034628971943,0.02828252698615847
29,1456704185200660,0.07873301644921253,0.021957254880569706,0.030827294459796328
30,1456704185222661,0.09333719727516397,0.026413780866516908,0.033660872192375575
31,1456704185239850,0.10573361513591123,0.03309666139643204,0.03614298498521456
32,1456704185260858,0.1140234921516273,0.040576329708983665,0.03776354040117079
33,1456704185282566,0.11723079924337543,0.04691335744174248,0.03834686001269943
34,1456704185299365,0.11547217020570423,0.050323023264915466,0.03814498776098299
35,1456704185320615,0.10965780952054535,0.04984547823360093,0.037714365737864367
36,1456704185342563,0.10094868265607075,0.0456712065150609,0.037607476194755594
37,1456704185361119,0.09039688759442221,0.03900359502876702,0.038074069580613545
38,1456704185380777,0.0789921883388158,0.03161557945905295,0.038997614545116244
39,1456704185402789,0.06793107793923912,0.02531655136238047,0.040132535235881533
40,1456704185419789,0.058787564771282594,0.021445257591040014,0.041463197300255154
41,1456704185440872,0.05346772268323583,0.02047284535915555,0.043381930482413594
42,1456704185463094,0.05397158458735136,0.021874515838596606,0.04651379193272077
43,1456704185487605,0.06188485652229534,0.024431730744020278,0.0512947497619043
44,1456704185500610,0.07751619719561727,0.026944527668860758,0.05758199297821819
45,1456704185522821,0.09894217912992447,0.02906153958067052,0.06452795340893404
46,1456704185539607,0.12162764928221291,0.03177784723063557,0.07079261523474817
47,1456704185562059,0.13926629365844204,0.03723806410980466,0.07502621747738346
48,1456704185583155,0.14589194629636526,0.047788027766531974,0.07644734674561733
49,1456704185599824,0.13845214034444195,0.06460403597588175,0.0752779598419402
50,1456704185621826,0.11850920527923466,0.08650988138444307,0.07283336048882426
51,1456704185642867,0.09204641444359316,0.10961871709140684,0.07121390169717416
52,1456704185659864,0.06736725644565007,0.12817926856822828,0.07269739494920355
53,1456704185688903,0.05203403650321992,0.1365188077263688,0.07897229791935015
54,1456704185702883,0.05013023919701935,0.13136582976795505,0.09034376194669028
55,1456704185719871,0.060891880817703976,0.1134285810519821,0.10515239759635607
56,1456704185741866,0.07920355208068443,0.08735376850752782,0.11982686895490238
57,1456704185770880,0.09775312029137266,0.060078983169099355,0.12992772822550488
58,1456704185779881,0.10994771944138934,0.03844975022658686,0.13201935537245704
59,1456704185801882,0.11232584969073127,0.027180918471791136,0.12551130151450932
60,1456704185822918,0.1054718946636655,0.027843565048247705,0.1133680880222847
61,1456704185839889,0.09326501908419363,0.03897855730111934,0.10112585768561591
62,1456704185862136,0.08108582551248275,0.05699482058255845,0.09458934331925412
63,1456704185882507,0.07385149605738608,0.07734441583364593,0.09724130963791563
64,1456704185899536,0.0745256338667217,0.09560236086243024,0.10851888360069512
65,1456704185921314,0.08342178680402562,0.10835164020778493,0.12383472851857431
