,timestamp,roll,pitch,yaw
0,1456704106043305,0.00651110977117177,0.021691604316587322,0.05587572150228607
1,1456704106066306,0.017808472038483996,0.022198029946555346,0.05048032898275357
2,1456704106082315,0.02833649248785896,0.022181091441018902,0.04517722913873735
3,1456704106103318,0.037331482656275505,0.02133965145790142,0.0398529549973931
4,1456704106127529,0.044055313488981215,0.01976591978602393,0.034259726489315356
5,1456704106142326,0.04792659869891638,0.017980654128052047,0.028197922582012612
6,1456704106163322,0.048664116248575334,0.016781126057097324,0.021812267668819007
7,1456704106187338,0.046362085368743915,0.016930903834575663,0.01581475737735701
8,1456704106218355,0.041475038298380645,0.018824060255686458,0.011456367116038986
9,1456704106219350,0.03474596999810604,0.022295393578874393,0.010212708087898257
10,1456704106240353,0.02710308609602881,0.02667769039749893,0.013303583760325062
11,1456704106269352,0.019517349492628407,0.031069127666273788,0.02123073672019229
12,1456704106279367,0.012836128754349748,0.034663189529852964,0.03349612531320306
13,1456704106309583,0.007661219204352868,0.03698209633784635,0.04859651340089153
14,1456704106336584,0.00432956189533505,0.03793894502354419,0.06429766124902524
15,1456704106360586,0.0029790745360669425,0.03776094399296512,0.07809923318995382
16,1456704106361749,0.0036195605836954613,0.03685806947740131,0.0877548364179321
17,1456704106380593,0.006130091476005997,0.03569838875421369,0.09172370961710363
18,1456704106405775,0.010162492309173186,0.03469727028236016,0.08946849020717895
19,1456704106420773,0.015013696518620908,0.03410091139452181,0.08154593505848584
20,1456704106439826,0.019597039830169756,0.03386869685840809,0.06946608095471976
21,1456704106464769,0.022647895045720005,0.033611849085585836,0.05533842848485887
22,1456704106480644,0.023207097781788363,0.0326788770725082,0.041386024969839036
23,1456704106500856,0.021249149958720744,0.03044544150708666,0.029463094335758642
24,1456704106516857,0.018155002882528123,0.026755356466266325,0.020715536437915277
25,1456704106539859,0.01670160992065708,0.02232045747570431,0.015462232861085334
26,1456704106560859,0.020397273297344715,0.01882554697552936,0.013290170772298106
27,1456704106577386,0.03225535454635697,0.018582276169669804,0.013304469842143153
28,1456704106599894,0.05336900148086336,0.023793558084279794,0.01446271503960585
29,1456704106620117,0.08185105900819695,0.03568579119643071,0.015909016661161037
30,1456704106636894,0.11274040574017768,0.053827054473558476,0.017188639713823384
31,1456704106659896,0.1392492865703542,0.07587818282064118,0.018225589820844924
32,1456704106680626,0.15520566746307163,0.09789628765559086,0.019052547942590568
33,1456704106703263,0.15785790205027087,0.11518291315534958,0.019461510083994278
34,1456704106719975,0.14972750249198388,0.1235320802771104,0.018853351597450378
35,1456704106739977,0.13835746493951737,0.12056511377407494,0.016491843316482516
36,1456704106762979,0.13368268674713893,0.10670178740335008,0.012138809690788812
37,1456704106780501,0.14391899676035338,0.08534317084609697,0.006799545737408704
