,x,y,z
0,0.12329072843654228,0.2317224714627308,0.10715867588338887
1,0.12601932526280804,0.2237559158086581,0.10863646976861917
2,0.12772554031096767,0.19182151970941064,0.11454869794606545
3,0.1276301083674168,0.1438509441827678,0.12503223809541508
4,0.12512113078173948,0.094303347690406,0.13944895296917498
5,0.12008618350138756,0.06006509071798353,0.15714385633254682
6,0.11301796763245645,0.056249768649155464,0.17822168215692544
7,0.10486020365440854,0.09307636588482396,0.20364669045514272
8,0.0968249092907702,0.17394356719312304,0.23455410603132454
9,0.09039488685797496,0.2942685724270459,0.2712242841070672
10,0.08750949125996432,0.4410430031474388,0.31224696335833396
11,0.09072634650839367,0.5938537423218072,0.35425395827006984
12,0.10306001500789548,0.7282918616569233,0.39254500239031137
13,0.1273054280096886,0.8218362736568932,0.4227417900942268
14,0.16499573119667751,0.8609682015630342,0.4430491879766408
15,0.2154917307597264,0.8469559561741392,0.4560767721916416
16,0.2756735563206572,0.797015542120494,0.4689075904059285
17,0.3402971545835147,0.7387024053659085,0.4905089368445546
18,0.4028009646151806,0.6989505024558984,0.5269762164398606
19,0.4564522018183909,0.6929581657764474,0.5770694237763285
20,0.4957107482019327,0.7188176512877138,0.6312441871215307
21,0.5173641852373029,0.7604928528767732,0.6753333434456298
22,0.521053926604674,0.7967937108769974,0.6964070849672637
23,0.5093358571726802,0.8107426969526205,0.6867290101253183
24,0.4873415905458605,0.7943592811973051,0.6441167916577211
25,0.4615184978543588,0.7479544835725207,0.5707094100633039
26,0.4373469810189105,0.6770039751049921,0.4727293060611384
27,0.4172721440252647,0.5899027963785829,0.3610978409259242
28,0.4003229055613632,0.4970043267250612,0.250701452087325
29,0.3834721060217921,0.4092919536728871,0.15712439777103762
30,0.3635153999319829,0.3358631578181846,0.09209495611522316
31,0.33838783769213066,0.2813523967051667,0.060082427776518676
32,0.30765227991466376,0.2450155765128794,0.057711496364247473
33,0.27233639983157826,0.22204707819089325,0.0759845548172677
34,0.2344159576922216,0.20617545102303325,0.1040333558190372
35,0.1963554013182556,0.19207644944566324,0.1327536923595926
36,0.16099102009884927,0.17676791348668675,0.15694649916413
37,0.13155273896569258,0.15994186866171226,0.17523972807590069
38,0.1112702159524036,0.14346003864326498,0.18811603812394395
39,0.10229922090002593,0.13024651621080535,0.19551425625700444
40,0.10442436734828796,0.1229414203941741,0.195803349865896
41,0.11442054645490975,0.1227919549248902,0.1868544846133232
42,0.12667225475919738,0.1291257528003217,0.1681755226380266
43,0.13493940287626185,0.13949945676302308,0.14221633519398294
44,0.13453785420724768,0.15041975137078686,0.11381215771228223
45,0.12396085509847606,0.15834990104179972,0.08834859301278072
46,0.10521748392028804,0.16056714516151438,0.07001096497917236
47,0.08282771192727834,0.15556223104792696,0.061001613534378676
48,0.0620815027970346,0.14306780464369226,0.06168629313168018
49,0.047400876146315024,0.12403475342729145,0.07108124794887105
