,roll,pitch,yaw
0,0.049979561094085384,0.032369553187020936,0.037809809058113486
1,0.06800051442846533,0.035463207670927914,0.03868262555220652
2,0.09926454174610284,0.03910293458154057,0.03691732257507739
3,0.1417013506056431,0.04245371008922391,0.032826281994082995
4,0.19082997491035114,0.0442675261245845,0.027478420805293242
5,0.24020372838727605,0.043577427588947615,0.02251731005563052
6,0.2823554738287368,0.04051663837644205,0.019929188508688283
7,0.31030280656597936,0.036843078818439436,0.021838595729222268
8,0.31951949647320704,0.035803394878936835,0.03023184383882048
9,0.3099549251389385,0.04117518681981937,0.04639961190321163
10,0.2873280020359527,0.05565469533739624,0.07003915578112753
11,0.2627939764589307,0.07915108408610294,0.098365086629106
12,0.250392111681056,0.10783001514620108,0.1259606920178778
13,0.26249878217171885,0.13465548068128688,0.14604059615785775
14,0.30465480699372033,0.1515839574569598,0.15310596426878245
15,0.37201503251684737,0.15269367383713764,0.14596573827171958
16,0.4494866833724459,0.13688936843349395,0.1294505122542701
17,0.5161422442477561,0.10885332387309764,0.11345297282241272
18,0.5524650667418558,0.0776771139713218,0.10921366713582877
19,0.5475517211240931,0.05370348145742969,0.12434265275498435
20,0.503227344137094,0.04490031636092174,0.1589367876007297
21,0.4331948436330697,0.05416743117062447,0.20474510385814806
22,0.3574845554214292,0.07845121874631747,0.2478910689298792
23,0.2947121224910316,0.1098416121943518,0.27400185236331354
24,0.25567391486490043,0.13824661849428954,0.2735492249292272
25,0.2408548386221212,0.15479169554026867,0.2451961921886038
26,0.24221401988701904,0.15476329403116396,0.19591419469077045
27,0.2477401691953968,0.13893381844271505,0.1381229055609614
28,0.24664804447965155,0.11272452009756333,0.08534224300379953
29,0.23339220713182704,0.08369405387751404,0.04816933007925271
30,0.20921239822157334,0.058628645920314235,0.03179594545580343
31,0.1806407707023158,0.041527052923938,0.035403966825745134
32,0.15560996635441046,0.03310326438222743,0.053191004248763926
33,0.1391387059476939,0.031599300764488435,0.07652088061185358
34,0.13096515707650558,0.03418788841148536,0.0965560706807772
35,0.12637460126889855,0.0382171921767114,0.10666664259129602
36,0.11951393229543718,0.04188455132588728,0.10399878053687082
37,0.10706045360377636,0.04433687423754056,0.08983741901744792
38,0.09011181204923996,0.04542680160103785,0.06874631809816252
39,0.07342650833311186,0.0453583221041414,0.04682200988609255
40,0.06272208318620706,0.04436610887322048,0.02964915997605307
41,0.06165346207649788,0.042512657473891394,0.02060809578554624
42,0.06998199450351125,0.039660875197182886,0.02004392863313295
43,0.08362940390554993,0.03563300848518023,0.025510218097372743
44,0.09637421226444752,0.030482883541583437,0.032932297482528954
45,0.1023208845958479,0.024731615226641367,0.038216109944337384
46,0.09812519345659587,0.01941231707825555,0.0386951371759819
47,0.0842407018989457,0.015859342203778378,0.033924590566938306
48,0.06492234579645617,0.01530853801522655,0.025626506732914826
49,0.04710679793572791,0.01845985413431966,0.01690976926582456
