,roll,pitch,yaw
0,0.04041678558502521,0.01087101652584764,0.017462909441599964
1,0.03524501975913371,0.009756847214685805,0.016981052269441414
2,0.03574288993821054,0.010086435985891106,0.016762311460144008
3,0.04299529841412902,0.012351270906725094,0.01746608326571537
4,0.05623623899116065,0.01663910063739221,0.019452845557609743
5,0.07294383955306544,0.02256172344911508,0.0226272493186156
6,0.08951187646992638,0.029316448051907393,0.026552047962683848
7,0.10234402324453214,0.035852307791143505,0.030793286927572307
8,0.10905306037451247,0.04109212103095293,0.03533289077977988
9,0.10933484227062533,0.04416144202194903,0.0408395346614639
10,0.10510101504619687,0.04457405880120626,0.0485958951466452
11,0.09968964592524002,0.042318347870834105,0.059966119226066025
12,0.09641963909347877,0.0378130838766292,0.07554272732420693
13,0.09717810824482738,0.031774997779939106,0.0944453964450722
14,0.10178256070537636,0.02510321859958805,0.11431878476514472
15,0.1084388708161819,0.01884912049872436,0.13221803972198276
16,0.1150006924926352,0.01422362986654442,0.14603825615636634
17,0.12030242775352773,0.012524738796400208,0.15580782379102456
18,0.12479718358213827,0.014917106883236737,0.16413325800561498
19,0.1301176072248789,0.022103245350073242,0.17530672046778184
20,0.13783781332740785,0.0339997940492168,0.1930989395683667
21,0.14827360563771175,0.049543787134009816,0.21805473829158692
22,0.16017403689267218,0.06673090246832646,0.24580808277765864
23,0.17147957214574902,0.08295164669758794,0.2678119962191912
24,0.18040174018352426,0.0955980457748717,0.2745926846524732
25,0.185792258282874,0.10273353308834816,0.2599678928251434
26,0.18657068020272752,0.10350283114676544,0.22400979639554666
27,0.18114634981855549,0.09811442737163237,0.17339243804013468
28,0.1679433508275842,0.08755655201898048,0.11925254265177852
29,0.14694311762253426,0.0733404189802922,0.07366632311347829
30,0.12087421560567027,0.05736696959918355,0.046028572254797666
31,0.0947618762250844,0.041766213486412414,0.04040072709406232
32,0.07388913619563248,0.028554543694090863,0.05455003604408165
33,0.06143811198872001,0.019158429914541496,0.08092106577746062
34,0.05721388004380148,0.014027137897099784,0.1091849524738561
35,0.05807480593332193,0.012554728153803249,0.12949792643080438
36,0.059685203775691226,0.013377547472100305,0.1353809682859247
37,0.058554904199636465,0.014922425472590354,0.1252962006628879
38,0.05334467068719485,0.015964609038486073,0.10249027885250962
39,0.044992411020293235,0.015967240744802786,0.07331848452308795
40,0.035884705946483145,0.01509292518226704,0.04480238029035438
41,0.028644447706695633,0.013930166961192859,0.022391007906488413
42,0.025077989432874224,0.013092855720828741,0.008699830880706482
43,0.02561165735522307,0.012887792939119413,0.0034888154930840685
44,0.02931224799236728,0.013193716490507636,0.004579403009525153
45,0.034391601922794064,0.013582497942891446,0.00909491836747483
46,0.03894976133697415,0.013594582986083495,0.014465444520535685
47,0.041641045401715635,0.013011112419440331,0.01894401025538976
48,0.04201202399109775,0.011976694360510564,0.021687913595307425
49,0.040449882794191816,0.010916011736979186,0.022597706396046646
