,x,y,z
0,0.03913992201319255,0.018271881996206253,0.03385243977482958
1,0.04492370065112149,0.01705835113037956,0.03382635451627118
2,0.048171260969746235,0.014890959120600969,0.03387810425979039
3,0.0481723678708347,0.012643098664694952,0.035111035210074595
4,0.04511728318838587,0.011694295832927365,0.0384389054700074
5,0.04044079081135176,0.013670682053810551,0.04407953899259307
6,0.03670386948254513,0.01993019233988416,0.051367883715386836
7,0.03685531200305153,0.0308922181327918,0.058996725716961414
8,0.0430456867442887,0.0454695023730553,0.06558341438420108
9,0.05547902907128858,0.06093056715395227,0.07030426115609781
10,0.07191382784995633,0.073467577247299,0.07329448294768362
11,0.08825384882731843,0.07953327600336277,0.07562123373436548
12,0.10019755961207158,0.07760931103071853,0.07885642022769802
13,0.10529680733639556,0.06961560786483567,0.08446272934935124
14,0.10434671530753374,0.06102241800031885,0.09324969819633107
15,0.1011894470081825,0.05916614860823765,0.1050705288999686
16,0.10084324151187436,0.07018354566421567,0.118795747996975
17,0.10687715178610824,0.09587090933291703,0.13251096510115512
18,0.1194583722198388,0.13208347242447116,0.14390095178102322
19,0.1351637675491432,0.16971906886541388,0.15082458439874638
20,0.1486266722036145,0.19804458704843192,0.152014175403605
21,0.15499931522017166,0.2088167024039917,0.14764862776889812
22,0.15184865558674518,0.1992360572830393,0.13942262707906766
23,0.13970930020707806,0.17255625144648834,0.12987064686962665
24,0.121442753133577,0.13643555963104936,0.12115139365142892
25,0.10103990435796488,0.09998767606317804,0.11397037270697373
26,0.08244917971645542,0.07073963292485398,0.10737424337843288
27,0.06873021356837948,0.05253769749071627,0.09963387091377128
28,0.061578754890067776,0.04500355727727968,0.08967209305316934
29,0.06116364109731745,0.04454173481977792,0.07808256194055659
30,0.06624400683507592,0.04631296189671818,0.06707839556661632
31,0.07455070973152107,0.046261042260240574,0.05943938973382066
32,0.08333975354827708,0.04239292804975655,0.05710385202582439
33,0.08995899263572002,0.0349821440225092,0.06015704673038823
34,0.09232629528313137,0.02588086470018021,0.06668178936364225
35,0.08932257921202763,0.017418629410302595,0.07347863369872283
36,0.0810924987660701,0.011387798540745613,0.07726617161313992
37,0.06912007162585855,0.008461316839649659,0.07583224597017517
38,0.05589630640742907,0.00815868251136526,0.06873383343680589
39,0.04416228846326064,0.009252461008554676,0.057357762597287434
40,0.03599071174470029,0.010370389668504641,0.04435178934537259
41,0.03211555381952399,0.010539726675456598,0.03265832641171674
42,0.031820821526311466,0.009506549114732879,0.024563785462379136
43,0.03343406781187366,0.007771753429603109,0.02112794057618436
44,0.03516642275614707,0.0063717688995347434,0.022093609665288918
45,0.03584834432675524,0.006484565022283693,0.026145792563844816
46,0.035188867439106035,0.008967665568826045,0.03135284928453111
47,0.033520205934979515,0.013951712007676923,0.03569731964302495
48,0.031317592820304,0.020632729406908773,0.03763145025124292
49,0.028854563147700945,0.02741062836422423,0.03654281663087821
