,x,y,z,w
0,0.17922880354595988,0.0660654011139452,0.04877284413409151,0.12540214535690125
1,0.1877519506171393,0.10878843976946068,0.056332671073192314,0.1362000841178689
2,0.18550063750384715,0.16620158363521356,0.07004037171863647,0.13690334976943194
3,0.17642830326716932,0.23225122390129396,0.09201856671749584,0.1284560640484914
4,0.16778132834838033,0.2987362030918969,0.1240432982905238,0.11465180831643147
5,0.16823691258301396,0.3562079037876519,0.1659135552381382,0.10127880743195862
6,0.1849272591756883,0.3953270160772303,0.21409782670370653,0.09439692047187308
7,0.22037598920285234,0.4086149227888109,0.2615373541797184,0.09830313534896083
8,0.2707999287253808,0.39229283349497995,0.2990068932198329,0.11401193717443765
9,0.32683469766530937,0.347732270819247,0.3177440784590985,0.13893589114005905
10,0.3766433297545441,0.28205283528471525,0.3125300244203091,0.16791879914027982
11,0.4102423008203623,0.20757484248004415,0.2842126629287424,0.1951552296566314
12,0.4233149983846267,0.1400685292122578,0.24076723459694785,0.21616909134365211
13,0.4188724158458785,0.09596656290165,0.19628978916413786,0.22902733931325656
14,0.4057692937362351,0.08892749791509906,0.1678095761388063,0.23426558400237746
15,0.3943184017001267,0.12639783492779674,0.17051524079974292,0.2335598117943969
16,0.3908821151733506,0.20706628168657648,0.21276037557737384,0.2279017140659324
17,0.3944450145139261,0.3201188440701861,0.29258759282618985,0.21653318139639752
18,0.3975052213247021,0.4468199828731568,0.3971135252451383,0.19759418005824367
19,0.39097598944929296,0.5642957619732036,0.5051595608758455,0.17023494601732286
20,0.3699844370992632,0.6507637450351224,0.5925533059471266,0.1366842979381386
21,0.3368893274101549,0.6909638021360677,0.6388206609990899,0.10262293859577698
22,0.2999272440186832,0.6802230616925762,0.6334583368311109,0.075393913921162
23,0.2687180261556231,0.6256410835068869,0.5796834196572277,0.061053303618733575
24,0.24938653583136644,0.5436140775104543,0.4939013027096866,0.06188381282736316
25,0.2418337630965996,0.4543493076906698,0.4005264280816228,0.07556286260560613
26,0.240385463482401,0.37556496916828425,0.32393649545072506,0.096245371389343
27,0.2373638735658628,0.3181320682861426,0.2808892032796716,0.11694189304969035
28,0.22761492353756696,0.2852359036848833,0.27633648678710165,0.1320450949059017
29,0.21142267483732505,0.27437924261788865,0.303524749615204,0.1389074546196891
30,0.1941660900715938,0.28006048451980065,0.3473251369117189,0.13802879103911456
31,0.18308908008009767,0.29540612897295204,0.38912952692838665,0.132189190520655
32,0.18323414574308805,0.3126697772080188,0.4119962536849259,0.12513169249798448
33,0.1948149431060361,0.3236549104170295,0.40504019900594224,0.12018238972485536
34,0.2131577273315277,0.3209517707058724,0.36607225053412057,0.11905718141735087
35,0.2307784714242501,0.2998923728509277,0.3016863746635697,0.12122921103259897
36,0.2402429337995884,0.26028850849902263,0.22470668803828306,0.12422979142510512
37,0.2366000154991761,0.2069055766829092,0.14987784444068125,0.12486612901440615
38,0.21880918686976786,0.14821839164483944,0.08936822016386334,0.12079061991034562
39,0.18992501694151548,0.0938757901340573,0.04968376073901038,0.11158346245307348
40,0.15592553303167894,0.05193689004071333,0.03093016619735158,0.09878221219433296
41,0.12350479032661266,0.026967105470855537,0.028340465581445224,0.08497623143933555
42,0.09776546551276613,0.01953306281446376,0.035127558539755376,0.07265585721740685
43,0.0808411164413773,0.026933943987578698,0.04539499928831797,0.06348504081088195
44,0.07184943418131551,0.0445970166878956,0.05605408005167625,0.05814155538501635
45,0.06785257642734042,0.06755071915635599,0.06722457772775034,0.056427678654169026
46,0.0652696897931655,0.09157034853104047,0.0811940959960993,0.05739174517743595
47,0.06131140985590789,0.11378778921068612,0.10051311647796833,0.059493434849187336
48,0.055043056150024416,0.13274451199418222,0.12609897812021922,0.0609461332871657
49,0.047637815466683435,0.1480423572984932,0.15619308791069614,0.06020461208044563
