,x,y,z
0,0.054067130014887575,0.04936763946546584,0.10777022029535184
1,0.050198895682283716,0.04120288445901028,0.09711840232135403
2,0.04422927400680622,0.031009884262304607,0.08187225883631243
3,0.03783072974182922,0.022761347508550727,0.06684144601573178
4,0.034109595635970616,0.021183563857605968,0.0585441516424714
5,0.036813327696221226,0.030345841863724007,0.06397393743527427
6,0.04889083883966739,0.05219886069293317,0.08876228400533961
7,0.07088941788037467,0.08544570214140641,0.13481421876168162
8,0.09990086053159386,0.12513307211042832,0.1981502023065148
9,0.12973505695078305,0.16334974281345718,0.2682936384038821
10,0.15261205004257658,0.1911958094700945,0.33034227166755964
11,0.16192040177220104,0.2016323572485342,0.3695672880661856
12,0.1548307235255788,0.19221053811897626,0.37669499717539146
13,0.13342677687549725,0.16646345025781736,0.3513028517164453
14,0.1038417013786528,0.13316765674381875,0.3018166917840093
15,0.07409554063076018,0.10361019850664648,0.2426462020159932
16,0.0518936664269912,0.08792178945845086,0.19026325671617267
17,0.04317465084079339,0.09185421739181622,0.15964013219260612
18,0.051327415265003895,0.11498412802400375,0.16129748596724275
19,0.07659950030558915,0.15072844730586404,0.1986983439413157
20,0.1155442636537152,0.18817611399651255,0.26630245860277296
21,0.1609840918994598,0.21541266504739606,0.3494540767479644
22,0.20321325714254404,0.22346624734787235,0.4272776504736348
23,0.2326029456908056,0.2094531878846366,0.478506305683565
24,0.2427006903333941,0.17750230530492886,0.4883948583715712
25,0.2322677648564194,0.13688544568775096,0.4538390440763073
26,0.20519528584097213,0.09814861735893024,0.3843051410180151
27,0.1685472922393907,0.06909406769863267,0.297985270027052
28,0.12995242525121645,0.052470219003278966,0.2148909048806102
29,0.09552437653254886,0.046177872625233714,0.15015438436036307
30,0.06883167963552482,0.04543593983628385,0.110481173257991
31,0.05085023433437329,0.04551002902682468,0.0945669816202793
32,0.04055560909085711,0.04364931172879969,0.09602754560769557
33,0.035782201456871124,0.039576937855015835,0.10666133701605272
34,0.03407953026763222,0.03471631472818839,0.11874882501458645
35,0.03339637154601456,0.030869280054295387,0.1263517307912446
36,0.03247412453610683,0.029131636034533236,0.1261024430931008
37,0.030907104670981282,0.029518587235777875,0.11765492825619522
38,0.028953663873425992,0.03128979003182812,0.1034905725638843
39,0.02725670784809342,0.03357078348317967,0.0878079728277786
40,0.02657807339835998,0.035780120562183215,0.07477787160637678
41,0.02754787169718574,0.037628385922332135,0.0669407397404414
42,0.030417935504496774,0.03884472223637477,0.06447945576123826
43,0.034893959825195865,0.03898713572809042,0.06557291833515358
44,0.04016577632340293,0.03756052887302183,0.0674759609155863
45,0.04516311294081099,0.03435855120509787,0.06774091157688039
46,0.048908075229629686,0.029745085516957707,0.0651038111340219
47,0.05077770754396035,0.024642733178863414,0.059794370821201134
48,0.05058905004264539,0.020211091274085796,0.053255999861561175
49,0.04855774016531098,0.017384686295776372,0.04745789851847782
