,x,y,z,w
0,0.07510033685004336,0.035845827800593345,0.06272807384987437,0.06735036275868303
1,0.10760269258326116,0.03985667574804942,0.08481486355246752,0.10398405308512143
2,0.14507596848223653,0.04411836148815799,0.11133239429293808,0.14925553473394487
3,0.18465185078187565,0.048037570892046466,0.14047349909316795,0.1998316371439784
4,0.2223482293163552,0.05080590731975433,0.1692355022121558,0.2506303296180403
5,0.2534687521098235,0.05172171857251946,0.19356267858917645,0.2950234664991496
6,0.27376512409925075,0.050591772234129036,0.20910823930439168,0.32595361385341776
7,0.2811211313477199,0.04807946693815042,0.21258817680220685,0.33794969730278
8,0.2771050372270148,0.04582121776712058,0.20337786683983144,0.3295289233242322
9,0.26751424645873445,0.04614163233186038,0.1847037252961712,0.3050103860500114
10,0.2611893719647519,0.051317384742662064,0.16367629100509487,0.2745932514218816
11,0.2670680747627005,0.06257260426815757,0.14968954269366336,0.2519981254730151
12,0.29052710821874744,0.0792310494420195,0.15141619230376846,0.2500974134635249
13,0.33080787117800314,0.09851150687115758,0.17345509551048435,0.2761922982320373
14,0.3809271003302901,0.11620706893802255,0.2140750497941921,0.32897625145393355
15,0.4300580794407002,0.12804064402724386,0.26511315896502224,0.3984052774242997
16,0.4671281791471557,0.1311317574341013,0.3141718289797709,0.4684097506844793
17,0.4842397250917251,0.12498042187970727,0.3483838214538872,0.521541958273559
18,0.4790658650389816,0.11164556002226136,0.3585289348470073,0.544305878523472
19,0.4556720962036031,0.0951259014848348,0.34218457323779944,0.5316353580405583
20,0.4232004017930889,0.08015699058383516,0.3048004396210813,0.4888281554312645
21,0.39227089404359294,0.07075711964053223,0.2581405045884239,0.4297419386834877
22,0.3701913037264568,0.06896696091102236,0.2164251542022596,0.3714908969897854
23,0.3573632843350239,0.07423851519106738,0.19146726391909305,0.32774602469886377
24,0.3472257130311432,0.0837082726746374,0.1886543814500068,0.3038413280045878
25,0.3301180921440339,0.09322496165048916,0.20539049814034385,0.2961149922815504
26,0.2988683247109577,0.09872692635129043,0.2325626340698048,0.2954425122453934
27,0.2528261663206386,0.09749282068262707,0.2582363218005982,0.2925010809596165
28,0.19828967671455705,0.08888184309101024,0.27187652806600704,0.2817542578405852
29,0.1456060121209665,0.07437507177094542,0.2674235345396035,0.2625550103248636
30,0.10485952684947228,0.05696858564081988,0.2443697122170108,0.2377020825326976
31,0.08221389868390372,0.04016530938380146,0.2069757081404759,0.2109253453101728
32,0.07813374996930639,0.02690570336345809,0.16237950083477348,0.184811850554
33,0.08772574797196306,0.018768563300436386,0.11842450250546747,0.1600223964185043
34,0.1027676968378028,0.015677840524210108,0.08177115514026848,0.1358331444778472
35,0.11464290748792098,0.016179818225093567,0.056581747753707334,0.11143846356472346
36,0.11724108853803215,0.018149835158792618,0.043935699754454126,0.08721326945288614
37,0.10890691644753894,0.0196335562579786,0.0420525888696555,0.06525273586642806
38,0.09279023297928522,0.01950126304657845,0.04723267681653075,0.04890053111351609
39,0.07548716589637136,0.017706504314575926,0.05520267158289795,0.04148559621991775
40,0.06448784140248955,0.015127131130183703,0.06243007558337463,0.044886428480233616
41,0.06539071327796585,0.013126001416117241,0.06700614501541104,0.058615648716684586
42,0.0799186124039222,0.013028957256787349,0.06885213934397857,0.07982209182285074
43,0.10544992531963088,0.01568071487767054,0.06924083154175546,0.10414718015904144
44,0.13615544498002324,0.021168320610645046,0.0698964230536077,0.12702682201668086
45,0.16514666216202525,0.028756970598623033,0.07210525688228585,0.1449208200026131
46,0.1866523332139988,0.03705894602548394,0.076206739941003,0.15604089099602356
47,0.1973766137044636,0.04440301889649803,0.08157527238921515,0.16037396635406362
48,0.1967267029001518,0.049286601369604714,0.08694448474150113,0.15909280675710796
49,0.18615805167944807,0.05074989293219119,0.09083333434945214,0.15369197125930906
