,x,y,z,w
0,0.03845256323863549,0.02881505902558845,0.06869129710589203,0.014278752503797076
1,0.04083238287215181,0.03808292630546151,0.0837361489538301,0.013877409583018308
2,0.05221853646199311,0.05115362578449724,0.09856441761235532,0.022502325345954387
3,0.07214612426017772,0.06713134771086432,0.1105051814956398,0.04099613402326089
4,0.09902560215639312,0.08394311162917223,0.1169219450241528,0.06838305376626216
5,0.13040456258193595,0.09869560381531067,0.1160718812888226,0.10216955387975166
6,0.1630567462469727,0.108492332810999,0.1081470637230421,0.13893989083635494
7,0.19307199142046666,0.11148652161766616,0.09611137077268156,0.17498744240151695
8,0.2162517853120028,0.10782543169289753,0.08582187050327755,0.20680777659600413
9,0.229042552654098,0.1000814542575684,0.08497944327406462,0.23147142881803856
10,0.22996562478616106,0.09281995359705096,0.10078246910198056,0.2470387236317151
11,0.22108321028912886,0.09121273725440794,0.1367647761719541,0.2531485559050937
12,0.20862957840104868,0.0990563838364794,0.1900127035871837,0.2516655543916961
13,0.20185931756844352,0.11699766650531145,0.2503693898630087,0.2469025741854897
14,0.2097898279737236,0.1418809255653559,0.3028097274857299,0.2447641944428489
15,0.23683563147267575,0.16769014142513675,0.33270883850679983,0.2505753286733202
16,0.27959318731124944,0.18772060474522712,0.33190361354393794,0.2663724430967769
17,0.3270817299333599,0.19693861828496415,0.3025625990917782,0.2893396700003225
18,0.3650732587440401,0.19347688617467693,0.2567522948495862,0.31286762372954263
19,0.3826146336229434,0.17882354332781614,0.2117308337847466,0.33011337163478705
20,0.37720026415092783,0.15695497773938086,0.18304948398085216,0.33798129911706937
21,0.3556012823308767,0.13295605445590836,0.17843107533058924,0.33877578742499986
22,0.3298928608763745,0.1115722002719491,0.1949697836075078,0.3381632734121304
23,0.3110577739056071,0.0959938240201526,0.22082080796694253,0.34066596404627764
24,0.30376726141924537,0.08716778667521155,0.24062096005627104,0.34581619006893793
25,0.3049109703579326,0.08388158934235583,0.2420818548968871,0.3477538083999265
26,0.3061020288847344,0.0835953761586512,0.2206185340517711,0.3385370787291841
27,0.2983016031669488,0.08365262790817045,0.18010797396881545,0.31282570218881783
28,0.2760693858099003,0.08233431082473536,0.13010333462454854,0.27108268186401385
29,0.2397881195426265,0.07930278901082835,0.08148646268086314,0.21996905883001766
30,0.1954514609421692,0.07527644013162649,0.04274835549332688,0.1702370070815138
31,0.15235389774933614,0.0711944606412198,0.0181579537417884,0.13304564810841624
32,0.1194859620676006,0.06742920338462617,0.007866835239780025,0.11583138256396955
33,0.1019740366225624,0.06353980218375603,0.009191901015644226,0.11922722047499824
34,0.09910768718592552,0.058680226342861165,0.01816426840882584,0.13652566565270038
35,0.10489023912953634,0.05235571810301082,0.030749749272954274,0.15623038893416136
36,0.11085629524769262,0.04501978831759934,0.04357187822045923,0.16670896220209905
37,0.10980105870680887,0.03811767358775927,0.054235321879368914,0.16084112118131713
38,0.09866769508006236,0.033527100636693175,0.061393876517494325,0.13857599997310002
39,0.07936626882985974,0.032695658646114185,0.06463545534578588,0.1064116542949304
40,0.05741460404087891,0.035911059092241585,0.06421423255712384,0.07429428434935159
41,0.03929621112448623,0.04203009501009091,0.060705866189524914,0.05148687763446096
42,0.029810194210066282,0.048764244391519586,0.05472868400948238,0.04315503646654128
43,0.03042834434541268,0.05341262524466649,0.046862274673562215,0.048869937775857415
44,0.03908030072276289,0.053794350707139366,0.037779855520397566,0.06332711394178597
45,0.05119108962978081,0.049063444515258216,0.028465529984983726,0.07872886305769708
46,0.061424256470513076,0.04011312523185116,0.020320754701057615,0.0877786371931865
47,0.06550987149027229,0.02941356382757768,0.015025626102834757,0.08621070806882171
48,0.06166167383523637,0.02033215439927877,0.014159583023454691,0.07412080617964356
49,0.051248016105650177,0.016158272161490142,0.018707407968039727,0.055831909393433916
