,x,y,z
0,0.06557901478450925,0.07630889284635624,0.04914213325854396
1,0.07367145497335559,0.06998043235749403,0.04258350790223833
2,0.07616461014602523,0.06233852557654122,0.036437249111418116
3,0.0720090553822851,0.054263690969283934,0.032981008048341164
4,0.061764618445460974,0.04891920523624332,0.03447241938399784
5,0.047608349395508495,0.05160097421073557,0.042539635564188265
6,0.032948185015872995,0.06824022023898978,0.057586360402761515
7,0.021668007650242974,0.10280307465990568,0.07838988395967025
8,0.017113853603179636,0.15445549745105552,0.1021868757061213
9,0.021119790358069837,0.2159152248178046,0.12555994274301918
10,0.033450575694715684,0.27435634964173633,0.14610733534732967
11,0.05189518534015624,0.3152099642461462,0.16415769219378765
12,0.0730050039955603,0.327620408410125,0.18322549810796201
13,0.0932565605865637,0.3091966636967148,0.2082830547164149
14,0.11024290356313177,0.2678839367056866,0.24232358979798665
15,0.12341648969283435,0.2201478315903859,0.2831563268618789
16,0.13404741517888333,0.186175408728066,0.3227543694261248
17,0.14438838999445044,0.183610241860088,0.3502969162210227
18,0.15634772797383015,0.22160061434625303,0.3577936205526987
19,0.1702009418219866,0.2970474875807837,0.3451781845117111
20,0.18404073528529485,0.3946132602664987,0.3215558056357909
21,0.1945117868980924,0.4908630802176765,0.3013972652185406
22,0.1986226523435084,0.5612491955875469,0.2975546511197013
23,0.1955042468871361,0.5875365028879698,0.31484224250744824
24,0.18686503020426265,0.5632375538475087,0.3475255692658372
25,0.175866839135319,0.4952915319364651,0.38198320128587376
26,0.16529099407084138,0.4012363163129589,0.40320576436032135
27,0.15618524463665515,0.30273357344827706,0.4017835675432253
28,0.14768346942844549,0.21817541781429248,0.3777155739768321
29,0.1379244676377253,0.1577224309125739,0.3392176378378809
30,0.12537514761851815,0.12259392687868252,0.2976877377929653
31,0.10972906580906673,0.10787828801129463,0.2620737508798319
32,0.09201640605598686,0.10652733929646824,0.23574084432406656
33,0.07416061696330563,0.1123965302731424,0.2169392869593911
34,0.058405930055279213,0.12148037864049036,0.20170594568854705
35,0.04684926994096983,0.1316444496133205,0.1869370666008653
36,0.041089178185504616,0.14161802219588174,0.17187011069819064
37,0.04191882747602645,0.1500207339314566,0.15764872003026115
38,0.04902471411791191,0.15499929266608015,0.14587455007958935
39,0.06076978031902106,0.1546236799601613,0.1373414311570285
40,0.07426776668835468,0.1477006626374196,0.13162363186649575
41,0.08595447067772394,0.13445678301518027,0.12744283575933785
42,0.09262101054952508,0.11667747772831258,0.12327857318632493
43,0.09250224698589883,0.09718953820998122,0.11775571188936106
44,0.08584341570297599,0.0789390149412694,0.10980372966603162
45,0.07462808391999486,0.06416405819585831,0.0989158912425996
46,0.061665207441545564,0.05403562428936887,0.08562658732141429
47,0.049573599830744094,0.048726787842833456,0.0718184731527225
48,0.04012009041380988,0.04761277664055731,0.06033409283172495
49,0.03402315975840225,0.049431226442930735,0.053843018649445705
