,x,y,z,w
0,0.008019454595279531,0.005988421443708583,0.014936473664549425,0.0015503571603017042
1,0.016697964793646953,0.005955892603984869,0.012948326168653695,0.006750577643550065
2,0.029821700941872368,0.006866890145170095,0.012081819904731105,0.015890999674346904
3,0.046416511557755835,0.009296671648037337,0.01251315552312612,0.02897239047979294
4,0.06480405340831187,0.013736972967405276,0.0140373394229359,0.04537975800980272
5,0.08263054475519417,0.020263561886351908,0.01613772838823858,0.06357035846772112
6,0.0971070067242999,0.02826034337688238,0.01814648358104544,0.08095292909751424
7,0.10551516874625616,0.0363806559837207,0.01945348287724984,0.0941807057119907
8,0.10598289845187037,0.042864400007255436,0.01970513683217479,0.1000212275639374
9,0.09836184179547458,0.04616300236971866,0.0189405512883125,0.09668510255509234
10,0.08482175600559706,0.045613593346769635,0.017642033621366317,0.08508117652540789
11,0.06972677191196196,0.0417972918091371,0.01669825354091435,0.0692456012434188
12,0.05860934280246221,0.036344568332041007,0.017267043145492947,0.055450173659342
13,0.05648571109708976,0.03126791687497338,0.02051456804842949,0.05015094888284445
14,0.06609570931583075,0.028180993487084745,0.02725532070321809,0.05758414232571196
15,0.08673529078211874,0.02779658122328494,0.0376097999645485,0.07805658821015737
16,0.11418866705845253,0.029886378392513582,0.05084633819052477,0.10769430161208204
17,0.14190812926308954,0.033612801056413025,0.0655207267138208,0.13977054598959993
18,0.16310466191827905,0.03798221564977264,0.07989616024972751,0.16705323673278644
19,0.17300957209239606,0.04217998345014383,0.09248679139392324,0.1842224041458024
20,0.17049463725830888,0.04568153626587832,0.10249511838729278,0.1894781214421537
21,0.1584975243190579,0.04818862018325232,0.10995000401147437,0.18485681575726476
22,0.14307310823484742,0.04952470203340729,0.1154776116880314,0.17521444562229269
23,0.13127212018214918,0.04960639487076095,0.119798185941228,0.16619512115782456
24,0.12848748748839112,0.048521601356019003,0.12319010365697687,0.16185966646087427
25,0.13630893071822467,0.0466540359910897,0.1252153259715187,0.1629506231462421
26,0.1519217505603667,0.04474858117414409,0.1248692957915762,0.16667745239823387
27,0.1694054019297144,0.04382601750230339,0.12107403068889125,0.1681889017260566
28,0.18224084061040088,0.04491363051844037,0.11326893402863852,0.1629393593997527
29,0.18571654138100674,0.04863609753634382,0.10183733176266828,0.14870361627338344
30,0.17822089398522506,0.05479687175489878,0.08817154311405294,0.12636272292709927
31,0.16125502070564854,0.0621650851729467,0.0743129925770624,0.09935877003437067
32,0.13860924277059805,0.06869464057183207,0.062309108305599825,0.07230799730917757
33,0.11517106970323195,0.07222230742392863,0.05358750141019228,0.04944238656821217
34,0.09559246283462756,0.07135600601436796,0.04861929616784931,0.033429032123653286
35,0.08299563470830948,0.06604991331917809,0.04694796063049233,0.0248739953650514
36,0.07807305890766755,0.05751757967136454,0.04746866374154954,0.022557512822254527
37,0.07899482735518044,0.04757221918283842,0.04879216240305245,0.024201420708739603
38,0.08225386594994975,0.037848014717774665,0.04959177944458086,0.027393397309100502
39,0.08413081468744253,0.02936160148062917,0.04889621011620108,0.03029843921210843
40,0.08216834193923893,0.022553196156533145,0.046289666183039584,0.03199143807728445
41,0.0760482358073748,0.017595921812432958,0.04195346649194345,0.032468095129922714
42,0.06752324288097011,0.014647898220471259,0.03651475212504001,0.03245558554656665
43,0.05947963717839716,0.013867218239792702,0.03077146821811715,0.03308574686627136
44,0.05461568930543316,0.015236220599458047,0.02543674640063315,0.0354673078673531
45,0.05436125127550336,0.018370924516723258,0.021003861263702583,0.04024419313344146
46,0.05845086698716422,0.022474151526021863,0.01772757735308383,0.047276917802649525
47,0.06519148006754223,0.02648358173856972,0.015662040696399957,0.05557328585074405
48,0.07218284384178646,0.029353393133257324,0.014716702439279812,0.06352123036861873
49,0.07714500478338547,0.03034757628002564,0.014729587013425591,0.06936264288530432
