,roll,pitch,yaw
0,0.04279182812384318,0.050324740415032015,0.05199808231372247
1,0.035451389271599014,0.04602163542853263,0.07133141830561007
2,0.03492705683454672,0.05653542180624972,0.09429845348066412
3,0.040452035350153466,0.08338940145421107,0.12001524981625113
4,0.05124355950861974,0.12575607345688572,0.14718243125466582
5,0.06739087769556128,0.18040658532339146,0.17350096118944913
6,0.0900939730567406,0.2418642311697005,0.19538701737725644
7,0.12082979865030448,0.302666160953684,0.20830655562979916
8,0.1596113021472968,0.3538586237436855,0.20789890777354186
9,0.20321448105337636,0.3860104463546203,0.1917932370401902
10,0.244626077385984,0.3909582298642003,0.16160543089511695
11,0.2746296979388597,0.3641701900136439,0.124180612024135
12,0.2854067973518704,0.3071531404410805,0.09109474792213446
13,0.274787286007372,0.2289579405444932,0.07600182933396035
14,0.2490920573797433,0.14582328446171627,0.090344343425964
15,0.22284681835382028,0.07846130872681384,0.13869735462218635
16,0.2148649272260112,0.04728921687833119,0.21538427924747444
17,0.24167305902919398,0.06670950700012826,0.3040321269299364
18,0.31043286886914623,0.14002742033676402,0.3811729835363833
19,0.4141414228566093,0.2566606695855945,0.4234896449087313
20,0.5316375372972657,0.3929712490283313,0.4162567056674603
21,0.6333289085881322,0.5172723635242087,0.3592929656343581
22,0.6908860716293628,0.5982337228665676,0.2675265844663054
23,0.6869671148512763,0.6143115773725997,0.16587217920540334
24,0.6208856079392263,0.5608193430749429,0.08085376029680219
25,0.5080887787650189,0.4517015082369765,0.03253163673001718
26,0.3741747831004471,0.31507260845030555,0.029440061921313126
27,0.2464815958310569,0.1842115549673674,0.06747687908173361
28,0.14684746524752887,0.0875530489286388,0.13226623733408846
29,0.08775887671879899,0.04133021468421017,0.2038626252484093
30,0.0719910286469756,0.04700898875472241,0.262458824624935
31,0.09454403670409073,0.093508670271078,0.29365543281667905
32,0.14549391327519684,0.16251218053164895,0.29187938822974274
33,0.21266135425826133,0.23451185836883176,0.26096754658971105
34,0.2834054748622862,0.2936039486617729,0.21185035282525028
35,0.34552865631338736,0.3300272045855969,0.15834760927023073
36,0.3880810305081932,0.3404663889486476,0.11273498840774915
37,0.4029884378611157,0.3267854394077104,0.08258950758345268
38,0.38737262650080106,0.2940497262509216,0.0696545169488792
39,0.3450214074962365,0.2486109658621943,0.07062207736964812
40,0.2853678457761057,0.1967853567333932,0.07920884626534815
41,0.2200429566753187,0.1442778069208269,0.08871098587887123
42,0.1589689507813065,0.09609831773214328,0.09423008290287882
43,0.10812685092290916,0.056523266398758765,0.0939276731227774
44,0.06959480812868132,0.0288170590715261,0.08898782388245413
45,0.04292790197371662,0.014779166288071268,0.0823996045493079
46,0.026638545263775817,0.014392724012276694,0.07712864508607901
47,0.01911975499121301,0.025797373957717244,0.07454037008935177
48,0.01895592654611855,0.04564179049948296,0.07382751081330455
49,0.02481946519107325,0.06975399140949125,0.07265610270559543
