,roll,pitch,yaw
0,0.3398367970860139,0.1598248116232557,0.13516944579684173
1,0.3768118128919285,0.14768761920180598,0.13704807403482955
2,0.3894336030310453,0.12539759908605372,0.1345239962289949
3,0.37689793789233744,0.09697376393311948,0.12726848597867824
4,0.3421512727834456,0.06935548740948766,0.11642061357646902
5,0.2915571742189456,0.05095747659795776,0.10416716737008756
6,0.2345530655170085,0.049343907475773774,0.09321745778062973
7,0.18280394406593875,0.06881462509011553,0.08640022253840403
8,0.14821308044493592,0.1087857590714447,0.08648262688594131
9,0.13975868334243674,0.16353256820339146,0.0961449923612565
10,0.160198992924779,0.2233596504861789,0.11788485566826107
11,0.2043060215490076,0.2768538380179784,0.153566176495327
12,0.25982019041540644,0.31368292488202504,0.20348006589169845
13,0.3110627391895507,0.32734544975569513,0.2651080559799668
14,0.34391294536228023,0.3172074221185653,0.33212516825367583
15,0.350260871580052,0.28908432633445963,0.3943792939750246
16,0.3302619675622741,0.2537692584042245,0.4394511936867983
17,0.29160584810268225,0.22352604376538554,0.4558127194908617
18,0.2462089991579229,0.20759063065384614,0.43671586129056295
19,0.2057691819988518,0.2085870312613173,0.3832505238062681
20,0.1780025395051593,0.2216850887090482,0.3050431809256145
21,0.16488223035054342,0.2370306688090167,0.21799961624204334
22,0.163123096862356,0.2441952953175673,0.13987487581683586
23,0.16625329284847726,0.23637532910472805,0.08542691216828407
24,0.16730635156512966,0.21247690964633129,0.0628903400465878
25,0.16124036987277726,0.17659476119475226,0.07270264692956538
26,0.14638936816121276,0.13570421686443876,0.10851099658825493
27,0.12464551303409364,0.0969211500911784,0.1598644832701301
28,0.10061198481297468,0.0654302946849413,0.21558618952056746
29,0.0802709907568653,0.0435716046493069,0.2666252503684975
30,0.06956633737756286,0.031021945369102518,0.3074589053311748
31,0.07300760437702845,0.02569020606113579,0.3358829025272908
32,0.09237574717229463,0.0248478510309544,0.3518384694134233
33,0.1258337841200606,0.026078762402733997,0.3562035554018087
34,0.1678658393454239,0.02780140186721532,0.35010488336546297
35,0.2102727360796252,0.02934239863121921,0.3347149636126287
36,0.2440645144472061,0.030731707402376424,0.31121414105271417
37,0.2617526806069012,0.03244262996030193,0.28075710066882753
38,0.25940371434079124,0.03520141612648349,0.2445717918176977
39,0.237868276791848,0.03984584280885047,0.20434811380205212
40,0.2027726044116945,0.047140150175200915,0.16278693423148113
41,0.1631349932050243,0.057488285393745085,0.12388792056106812
42,0.12889106453373012,0.07058915767660692,0.09258244587308136
43,0.10808113426743153,0.08518446177882326,0.07367602964188835
44,0.10469325861845401,0.09908718368323648,0.07049504324139437
45,0.11793555114594907,0.10959213780548537,0.08386510597201834
46,0.14306072298296207,0.11418747154770932,0.11193408766289248
47,0.17312289055481642,0.11132131897878077,0.15089489654135296
48,0.20073149121347544,0.10094460523650632,0.1961090270716946
49,0.2192502970146548,0.0846727053410428,0.24291109957930754
