,x,y,z,w
0,0.23954684519120786,0.21952648062853009,0.12874754507532932,0.1932214002115151
1,0.2596765692971609,0.2740086059935901,0.14387199620588764,0.207527206891748
2,0.2536340692505236,0.3207910247682185,0.1647469029675821,0.20540860648193005
3,0.2244755108057796,0.3540453122636879,0.190714933346689,0.1877980250594415
4,0.1833388348107401,0.3694166007494296,0.21803947060169726,0.1598270955060262
5,0.14632755667302494,0.3646465331174742,0.2406358555897053,0.12983999276702332
6,0.12918063377918065,0.3399432138322324,0.2519463488323773,0.10732036923593274
7,0.1416718081587154,0.29804035814549423,0.2472719796477019,0.10021240336310247
8,0.18390718539420595,0.2440413960716543,0.2257233320861103,0.11235880843320296
9,0.24605206829699405,0.18518297071423634,0.1911372705237904,0.1419213932504602
10,0.3117685725750181,0.13049405942811312,0.15165264089164726,0.18156293551578412
11,0.3641637645869294,0.090088196539902,0.11799110403734857,0.22063250704865914
12,0.3919002014389908,0.07376236623893268,0.10079903817402812,0.2486998890664633
13,0.3928976418484988,0.08887287724106402,0.10770904849312404,0.25904550923242353
14,0.3740040022475187,0.13800028599035755,0.14104010739755493,0.2506476826383391
15,0.3468485638552988,0.2172890810629568,0.19702682211107944,0.2279122426097845
16,0.3220405347212988,0.3162133833440213,0.2668953663904391,0.19849855008435632
17,0.3048711423375798,0.4189811915739437,0.3391682870242456,0.17049791885895196
18,0.2948188925736334,0.5072734766549127,0.4019954854200152,0.15033452106667494
19,0.2886083193433399,0.5637884321461278,0.4446971322009445,0.141939206956283
20,0.2840650207081961,0.575997200591625,0.4587587930431559,0.14664667243321133
21,0.28169818099647154,0.5393631331329567,0.43909695112751,0.16298714116337
22,0.28319045088339656,0.4590700126141597,0.3858315050113762,0.18640225378599729
23,0.2887120859045527,0.3494062547745646,0.3057163385142894,0.20981614867454207
24,0.2957084455895522,0.2306317942177173,0.2119806942622812,0.2256727591540893
25,0.30008893359459804,0.12419309962387333,0.12202081378057568,0.22871204995682645
26,0.2984566752342717,0.04789850941156836,0.05352033555654199,0.217850878277068
27,0.2893814770735181,0.012561226813045187,0.02027541925427399,0.19606123478968976
28,0.27307828238374393,0.020754167549366397,0.028917771767309718,0.16860477553838354
29,0.2504866461612117,0.0674094368051527,0.07724808839057991,0.1409857818757486
30,0.2229360547628932,0.14162731277736906,0.154522321355702,0.11769010436474332
31,0.19252208016128974,0.2291435187842841,0.24377817481152786,0.10173040617226004
32,0.16248752526070415,0.31498945339332346,0.32581753474096664,0.09441848221254012
33,0.13701467609955745,0.3858330890982826,0.3837820922490334,0.09511444978361776
34,0.1203401260921325,0.43157380406323465,0.4068936612256983,0.10131867464750403
35,0.11541948086970262,0.4461483614911702,0.392298877560766,0.10949105913545316
36,0.12253448730470128,0.4279089148041472,0.3448185248809494,0.11632138335281675
37,0.13840341117361538,0.3799068278020605,0.2750882912611394,0.11963381439822506
38,0.15643286192596415,0.30991661975551177,0.19674713902928745,0.11840905006749974
39,0.16851739595596665,0.22959192656211225,0.12326039146154096,0.11228191307042257
40,0.16809049977415855,0.15233058693034024,0.06503624511695229,0.1013390756959615
41,0.15317269243854312,0.09020863452382777,0.02760030114835592,0.0865693733039036
42,0.1277092297521523,0.05108704103623722,0.01134714296234394,0.07045279510968024
43,0.10020106631640634,0.037078643320801435,0.012769601277545143,0.05686482534225735
44,0.08017265563715946,0.04492179717999576,0.026493587666440045,0.0499949480159162
45,0.07423345068084104,0.06790687476726069,0.04726708508877642,0.05275759043048329
46,0.08356198423872807,0.09840135700372002,0.07125137557628808,0.06553267634948473
47,0.10374758644581274,0.12997913935197247,0.096334840004733,0.08584061969515967
48,0.1267730665304072,0.15855216063527466,0.12157902166490113,0.10902732220227658
49,0.1440948954207142,0.1824135495209301,0.14623392896181342,0.12960177818417948
