,roll,pitch,yaw
0,0.02779132738154626,0.03845590119033947,0.03540177322565808
1,0.02980705800445865,0.032565947319953686,0.030593134385559027
2,0.03390865916783332,0.02644631326913959,0.031501386151496016
3,0.04054758968165358,0.02073307852591771,0.03602698345218802
4,0.05000000182811274,0.016197011894884438,0.04154814101732879
5,0.0621413782700161,0.013668241535943195,0.04593452633666845
6,0.07615872067439057,0.013918883303187012,0.04831297045747958
7,0.09035517532294944,0.01753494325952468,0.049356348090312765
8,0.10222644186448453,0.024788157675056027,0.05096325089556958
9,0.10891647813342824,0.035498120057107875,0.055355739847226776
10,0.10802906981906704,0.04889589071395009,0.06387582887621919
11,0.09860759397893752,0.06355877055012693,0.07600144993311428
12,0.08191247404160447,0.07752153280497716,0.08911218514640537
13,0.0615369720206888,0.08863513094287223,0.0992233329834963
14,0.0425910683075728,0.09515657187191806,0.1024531272070255
15,0.03014638097105103,0.09644936505062306,0.09666274416553146
16,0.027573162139818433,0.09356167375471527,0.08263541895774511
17,0.03550140671044877,0.08935225256366545,0.06431374756959869
18,0.05185349472043812,0.08784793898061091,0.04793071907308562
19,0.07288990105225819,0.092766733283791,0.040270035410841384
20,0.09472105911260716,0.10563474265271547,0.04663672213301401
21,0.11452623542785735,0.12441636178185955,0.06923700339084422
22,0.1309308497482511,0.1436293377172585,0.10647058533359544
23,0.1435039738634713,0.15625927195891348,0.15324751545975926
24,0.15184725972652593,0.15670497389366908,0.2021146526212339
25,0.155006487101119,0.14324948549696465,0.24487748078353866
26,0.15178322141376632,0.11877905340779513,0.2744582888344476
27,0.14189336652436574,0.08951234551700929,0.2867261945131476
28,0.12712951026037747,0.06256454827067016,0.2818433259823341
29,0.11145256926476076,0.04356425526375091,0.2644631163413254
30,0.0996487892604835,0.035202630199608134,0.24229221547123786
31,0.09526876490867583,0.03696474887332115,0.22328851838209568
32,0.09904277631439146,0.04582605992497712,0.212689768327358
33,0.10854773974196784,0.05751782619703703,0.21132113146763676
34,0.11913352028162193,0.06793060743738039,0.2158698021007728
35,0.12560351260258829,0.07422560717344684,0.22067481045565834
36,0.12399743349016212,0.07532522626764279,0.21997778061231427
37,0.11287647508341488,0.07171563438556383,0.2097368882371511
38,0.09369303468196996,0.06479426310862094,0.1885886616345764
39,0.07015506140518603,0.056140040771715416,0.15795051890796474
40,0.046877215720700985,0.047012604618743216,0.12148258873570245
41,0.02786583900145304,0.03819375441292997,0.08417945828172221
42,0.015401507991274169,0.030100206008663376,0.051295870368508766
43,0.009676958134971232,0.022998903210051297,0.027251517855741685
44,0.00921529131991028,0.017163052783556298,0.014695873223899448
45,0.01177506377920028,0.01289235354849975,0.013970842914575956
46,0.015291645061877569,0.010424213930828326,0.023153047294755938
47,0.018479060952672426,0.00982093191707305,0.03867758373529098
48,0.020955914129264737,0.010909724481653955,0.05634512405780887
49,0.023001062871043348,0.013305841630872513,0.07238541050071175
