,x,y,z
0,0.024980491636663386,0.04236285080480017,0.057007491980633464
1,0.027026883883825733,0.04517487919343515,0.055151209122941004
2,0.0272194739383318,0.045291212036395266,0.052447667616438536
3,0.025888965282388158,0.04334851030591341,0.04981014832787221
4,0.024082297447080358,0.040491584632226164,0.04770155805687617
5,0.023092117296631097,0.03777888726218246,0.0458633725077978
6,0.023929401819234884,0.035758665688921484,0.04344111249926995
7,0.026941496086458797,0.03445193912206667,0.039518614269150716
8,0.03168203944644722,0.033668394355144786,0.03386167066319742
9,0.037063834245738315,0.033346934610214686,0.027523429474256275
10,0.04176636847362593,0.033638923945983015,0.02295280765082695
11,0.04477466540157174,0.03471547390765622,0.02341360433296126
12,0.04582253122043961,0.03652878516719557,0.03182116418870122
13,0.04550110355570977,0.038748139188900084,0.04939929729196784
14,0.044932012424346496,0.04087089850770191,0.07470957265025736
15,0.04514581524020499,0.04234853545421876,0.10353127555211646
16,0.046510014149050295,0.04263276970063582,0.12978650085498653
17,0.04855738192616497,0.04124352240374733,0.1473152529742193
18,0.05032540979354544,0.03806630782586557,0.15196978733970892
19,0.05097959576400391,0.03395023069053064,0.1433508488148501
20,0.050319411372893384,0.03134440903583407,0.12557284950422842
21,0.04889488342543419,0.034424597415222295,0.10664325251199244
22,0.04775042922288201,0.048203514102428784,0.09635252981573994
23,0.048002988636752696,0.07657715717143708,0.10307776815591813
24,0.05047760163099956,0.11994378977566653,0.13054811187219487
25,0.05555358706276908,0.17358615368840088,0.1759972157305748
26,0.06325208647349509,0.2280614360340245,0.2307388960471893
27,0.07342737760694963,0.27212746434122803,0.28304987846829044
28,0.08583987623024622,0.2973415939164628,0.3220572214384088
29,0.10001683258043656,0.30211442638500163,0.34094552431996283
30,0.1150383082823725,0.29272539816875737,0.3383508394951705
31,0.12946733165441313,0.2801889666211381,0.3177714336372001
32,0.1415159076757882,0.27434883970898977,0.2856420680205536
33,0.1494041080589121,0.27854389172168365,0.2490389959090785
34,0.15185464278049926,0.2880267433392741,0.21376654120927466
35,0.1486261649988187,0.2929442885114022,0.18319305283980467
36,0.1408083146800501,0.283827385485702,0.15798711504069374
37,0.1305177789821895,0.2562653013763682,0.13674117027436916
38,0.11997048826920015,0.21248325229914847,0.11720310164559483
39,0.11047923411876677,0.15978735414087822,0.09761939791096394
40,0.10210189267947528,0.1074526565162076,0.0776898048333743
41,0.09416856434008676,0.06373279314760454,0.05881568837749939
42,0.08623833356124197,0.03387831575133609,0.043614677888922
43,0.07878656342170269,0.019362449271357364,0.03496995948350982
44,0.07317121034947137,0.01821011141447575,0.03502446355836004
45,0.07089669082908757,0.026152460128892503,0.04444517942749821
46,0.07262719543653641,0.03815712829576129,0.062097713098135325
47,0.07755145785230874,0.04982095423121013,0.0851697565095724
48,0.08345817025287608,0.058233711182177864,0.10976744662277016
49,0.08747918686925388,0.062170506193076215,0.13190966819300887
