,x,y,z,w
0,0.04361345529007333,0.09158587629364844,0.1047255775974186,0.059835758359951675
1,0.07353892026293475,0.10236912457103912,0.1099756096668037,0.08699395406042733
2,0.10673811112781233,0.1067924991345544,0.11101178056542864,0.11388570647453546
3,0.13590207988774508,0.10549669593316016,0.10997671319392767,0.13485207911689456
4,0.15425867083790995,0.10117790861558787,0.1108687863093798,0.14513504827642099
5,0.15822168402336054,0.0979618983243361,0.11856838097304816,0.14265248247320045
6,0.14913986539049773,0.1000896702753809,0.13692314077985712,0.1291590691619198
7,0.13317009768242308,0.11022290866201176,0.16647837382058542,0.11013179871314947
8,0.11906607230311267,0.12803298884276448,0.20302388570967306,0.0931034517236034
9,0.11472132862323747,0.14984549788029725,0.23814338744024066,0.08488329799940285
10,0.12404812082381042,0.16970556893664834,0.26205409225260506,0.08883146874701428
11,0.14571144348671922,0.1814795314131427,0.2676308873104891,0.1035990380740244
12,0.17434213165134527,0.1810583635428128,0.25362329826307073,0.12419147780973255
13,0.20357950640568756,0.16774385670555336,0.2253854406425055,0.14499324208331607
14,0.22927590225918654,0.1443653744842629,0.1927265390520589,0.16311506029558104
15,0.2510153351451694,0.11623471004489948,0.16590081342519478,0.1799536884520453
16,0.2710604388012327,0.08942749860727246,0.15154197053355895,0.19975831216332748
17,0.2915137057347436,0.0690090656570555,0.15029137645086618,0.22591448970915026
18,0.31165814727948826,0.057755440274927565,0.1571174968034397,0.257300250948436
19,0.3272063347427427,0.0557080341638142,0.1641004941357166,0.2872027901476061
20,0.33188215245073044,0.060581337672210286,0.16420554796786158,0.30572711417197385
21,0.3204159597597624,0.06875348430884683,0.15408133120972378,0.3043846479781012
22,0.29130152916052754,0.07646645570580601,0.13467364033559304,0.2801748257538557
23,0.24785305865598836,0.08090172029003022,0.1098746425090957,0.23699888831397545
24,0.19720480576837268,0.08083446484510758,0.08440049569368131,0.18414218051060213
25,0.14806780756116006,0.07664833870860079,0.06206629380416049,0.1330914251444618
26,0.10831087858164427,0.06973931457971437,0.044989886307672,0.09410217076692624
27,0.08296385194163082,0.06165627103933857,0.033646079281706515,0.07336699535172407
28,0.07294919138745955,0.05346042433493127,0.02741607839016566,0.07135670122456145
29,0.0749158299501775,0.0456134226708056,0.025271014626830044,0.08288423486878159
30,0.0824566614661898,0.038339754722474986,0.02631669361065872,0.09908350022060997
31,0.08848104262283409,0.03210204128766884,0.03003079407195035,0.11071175161927467
32,0.08788513369753465,0.027792192930442102,0.0361642740967204,0.11149561570903148
33,0.07939249961810509,0.02649016873513916,0.04443717258630915,0.10017147623985706
34,0.06577213120095342,0.028962276358571508,0.054241634442347364,0.0804861076674539
35,0.05240351472908307,0.03521746277201448,0.06451875487774114,0.05934124231612626
36,0.044890658198711256,0.04435037954510626,0.07385480152113945,0.04398996827110857
37,0.04675658859244496,0.05470309973533463,0.08074031910414974,0.03943008322413039
38,0.05809575416709386,0.06423313013106488,0.08389936079542107,0.0468814292876176
39,0.07558194409353869,0.07094476934047053,0.08260746790957732,0.06368056168825276
40,0.09368708815269278,0.07328565166908661,0.07693391823956186,0.08437476474237872
41,0.10658676089765276,0.07046410286779449,0.06784875889652711,0.10248426371637323
42,0.11008700285807346,0.0626650574269641,0.05714359510591373,0.1123593975532095
43,0.1029587975175716,0.05113009748177106,0.04714581037027936,0.11066673686289176
44,0.0872678024951118,0.03804844607257545,0.04026061204171394,0.09719351452253562
45,0.06762920063796192,0.026221498046749205,0.03844243500023597,0.07484921718845315
46,0.04972745857835514,0.018532596227143285,0.042747771714969546,0.048955376815419865
47,0.038717260782702864,0.017342250083195274,0.053107781261805986,0.02607626600860656
48,0.03807126305767927,0.023972215378927103,0.06836583165516204,0.012680742911030456
49,0.04909901334798679,0.03840693065594905,0.08651774139143875,0.013857477305380134
