,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
0,0.4883838686874658,0.3400183392395333,0.17872944882239725,0.04619663771373654,0.08835603953337166,0.3485146348852613,0.4129229451471497,0.3641014692446777
1,0.4818502366772493,0.3371303291166107,0.17856241242722545,0.04615223531769117,0.08754204100207913,0.3492627884529464,0.40994021588348944,0.3631605311114315
2,0.4741903783995348,0.3338486502065404,0.17875214692826089,0.04613961563242962,0.08714661961181505,0.34982534438907603,0.4059400088210129,0.3614043734867857
3,0.4655980866508148,0.33034567165113754,0.17930176359861694,0.04616884901021059,0.0872027588475857,0.3502044129379637,0.4010114765873731,0.3589755590001958
4,0.4562777760088945,0.32680236331496954,0.18020523993593912,0.04624901142504309,0.08773338961763147,0.3503933750031103,0.39524983754516185,0.35603281781735
5,0.4464386182369909,0.3234013089142848,0.18144761641022333,0.04638775413276415,0.08875026900503867,0.3503769512810173,0.3887532196787336,0.35274453431636843
6,0.4362889689097636,0.3203198024531549,0.18300564823655527,0.04659090535158022,0.09025313714109384,0.3501319881421203,0.38162012729259,0.3492820980188889
7,0.4260312696438292,0.3177233728151119,0.1848488976523215,0.0468621283387116,0.0922292165225692,0.34962891660527323,0.3739476146564701,0.3458134833649954
8,0.41585755436690425,0.3157600190559944,0.1869412136723367,0.04720265610720858,0.09465310486252487,0.3488337556722531,0.3658301818687872,0.3424973587861081
9,0.4059456285482276,0.3145553705238889,0.18924251196662004,0.04761111739051824,0.0974870940834306,0.34771047712840897,0.3573593424855015,0.33947794098911205
10,0.3964559191045365,0.3142089176476677,0.19171073374278672,0.04808346227026908,0.1006819263913718,0.34622354288616103,0.34862375336026075,0.33688072310660977
11,0.3875289219592347,0.3147913909158829,0.19430382876574528,0.04861298977648857,0.10417797516288813,0.3443404573446716,0.339709748761198,0.3348091240729742
12,0.3792831350844204,0.3163432971857897,0.1969815822761079,0.04919047401212564,0.10790681458377507,0.342034209540219,0.3307020958996927,0.33334203936011986
13,0.37181338513392825,0.3188745550934641,0.1997071044792054,0.04980437992977038,0.11179312012367916,0.33928548863583285,0.32168480386569626,0.3325322358114653
14,0.3651895303538101,0.3223651097745438,0.20244783943125272,0.05044115507367993,0.11575682605144835,0.3360845509309791,0.31274187115352803,0.3324055383828276
15,0.3594556042175018,0.32676636299581324,0.20517602526281511,0.05108558041479768,0.11971545754654928,0.33243262128044004,0.3039579143321859,0.3329607932986232
16,0.3546294999458955,0.3320032414472222,0.2078686245745646,0.05172116295633284,0.12358655048806025,0.328342740640731,0.2954186384317354,0.33417062794847513
17,0.350703275610496,0.3379767475817735,0.2105068144440863,0.0523305550028497,0.1272900692681798,0.3238400219984308,0.2872110796662146,0.3359830331305682
18,0.34764411524348,0.3445668823771776,0.21307516774410054,0.052895988360229865,0.13075073337536405,0.31896133641942864,0.2794235067359589,0.3383237597663802
19,0.34539594242964816,0.3516358710971722,0.2155606705736359,0.053399714695591405,0.1339001682208758,0.3137545036700172,0.2721448485834339,0.3410994640759641
20,0.3438816524015102,0.3590316367500018,0.21795170723930415,0.05382444553675229,0.1366788016831038,0.3082770937679118,0.2654635425904734,0.3442014767932951
21,0.3430059036714496,0.3665914545408142,0.2202371142237088,0.054153787108599936,0.1390374318920138,0.3025949503843977,0.25946576229006524,0.3475100298350133
22,0.34265839551996563,0.3741457121289769,0.22240537375774447,0.05437266553434261,0.14093839773973618,0.2967805291213337,0.25423306726270234,0.3508987485003411
23,0.3427175515275513,0.38152171016071773,0.2244439949323905,0.054467735828563534,0.14235629962087784,0.2909111139402846,0.2498395940248311,0.3542392046016076
24,0.3430545138758269,0.388547450430178,0.2263391102208216,0.05442776437457552,0.14327824546137635,0.2850669441518957,0.2463489556471008,0.3574053305148576
25,0.3435373113075401,0.39505535889102383,0.22807528772056626,0.05424397154734525,0.14370363011824722,0.2793292657807507,0.2438110378177253,0.3602775252691217
26,0.3440350035443372,0.400885886296692,0.22963552409562804,0.05391032044390727,0.14364348988964962,0.2737783262203378,0.24225888396837836,0.3627463383594364
27,0.3444215652625715,0.40589093787042224,0.2310013528596824,0.05342373937886562,0.14311950491188308,0.26849135433023125,0.2417058632440071,0.3647156739836155
28,0.3445792976317751,0.4099371037322042,0.2321529970810061,0.052784269528378884,0.1421627439187553,0.26354058680312464,0.24214331066406544,0.3661054975611209
29,0.34440164920803296,0.41290867513395396,0.23306952622539226,0.05199513451861215,0.14081225200913322,0.2589913979128248,0.24353881113766196,0.3668540466992027
30,0.3437954379043663,0.41471042314182704,0.23372902701218035,0.05106273460073405,0.13911357363775087,0.2549005692713821,0.2458352645242924,0.3669195613314741
31,0.3426825319319681,0.4152700904889598,0.2341088296783934,0.04999657254568757,0.13711728653890812,0.2513147219753535,0.2489508214287859,0.3662815588777808
32,0.3410010631141746,0.4145405215393207,0.23418582230405915,0.048809121024866314,0.13487760418089306,0.2482689413164376,0.2527797293026933,0.3649416887689373
33,0.33870624404902555,0.4125013380096293,0.2339368550437164,0.047515642804557584,0.1324510876044912,0.2457856474478733,0.25719408730601634,0.3629242039617715
34,0.3357708582889916,0.4091600499142414,0.2333392209055312,0.04613397591198205,0.12989549268996375,0.2438737863026093,0.26204647942265197,0.3602760832932746
35,0.3321854798834894,0.40455247076110257,0.2323712178303212,0.0446842956657373,0.12726876804575418,0.24252842312032824,0.2671734307695907,0.3570668235369332
36,0.32795845241332683,0.3987423088484392,0.23101282973295326,0.04318886412416628,0.12462821479396925,0.24173081480905906,0.272399603379588,0.3533878894351277
37,0.32311563463771403,0.39181985575583655,0.2292465804180379,0.04167177539370267,0.12202982053887555,0.2414490175053023,0.27754261341082354,0.3493517712168012
38,0.3176999098436262,0.3838997746491853,0.2270586015114374,0.04015870217460305,0.11952777789955135,0.24163905220130905,0.28241831234930576,0.3450905744189211
39,0.3117704460799921,0.375118070061358,0.22443992349375014,0.038676644836128905,0.1171741876338538,0.24224660706789686,0.2868463297766734,0.34075407416659603
40,0.3054016735151494,0.3656283793883925,0.2213879618718332,0.037253680359709176,0.11501893020296088,0.24320920771404586,0.29065562872003403,0.3365071986237719
41,0.2986819290369107,0.3555977652087555,0.2179081370384635,0.03591870648148726,0.1131096747166696,0.2444587462575337,0.2936897873869463,0.3325269362056728
42,0.29171172982081905,0.3452022069039266,0.21401553879269214,0.03470117693622489,0.11149198600029073,0.24592423581926814,0.2958117068874101,0.3289986676268367
43,0.2846016720997206,0.3346219864118287,0.2097365227680019,0.033630825631693353,0.11020949054506364,0.2475346528227739,0.2969074689067663,0.3261119184396352
44,0.2774699857018417,0.3240371393738906,0.20511010609336344,0.03273737910422643,0.10930406792102633,0.2492217407056509,0.29688914390473825,0.3240555454659793
