,x,y,z
0,0.037147972901139095,0.043325321352155034,0.017691591614852245
1,0.06259297520805139,0.050280867019503066,0.028464125108230636
2,0.11951082240715293,0.062188687749987176,0.055352384328536605
3,0.20523607638897776,0.07709170637577374,0.0984741921251736
4,0.3058245490470863,0.0913839868972819,0.15383930779587546
5,0.3977733890029156,0.10090632811462964,0.21410889612604206
6,0.4547688048368628,0.10240315312672407,0.2706067869671088
7,0.4577250233683812,0.09476815873653716,0.31573776053294184
8,0.4037665647416325,0.07962161970028837,0.3447709147336837
9,0.3094918915436871,0.06109798010214285,0.35644743515633426
10,0.20651563387779726,0.045002624996987636,0.3527437042755598
11,0.13105482923724254,0.037559132684851934,0.3385116540716848
12,0.11177205450819604,0.04387700512504074,0.3210795693357664
13,0.1603964677992804,0.06628031711482836,0.3089717854422374
14,0.26834756164034823,0.10293633656105243,0.3091656124763885
15,0.4102865665574301,0.14756464751760226,0.32388657899720963
16,0.5528004633645891,0.19086291702677255,0.3490934783451027
17,0.6644947970165589,0.22346525702730974,0.37600467434809387
18,0.7239025308767973,0.2391990685872485,0.3948288666428103
19,0.7234460830441486,0.2369518188845919,0.3983016825915511
20,0.6693756472089762,0.22019687097300436,0.3831796586433578
21,0.5782911775748115,0.19477341276736446,0.3498733906342349
22,0.4713385861380626,0.16654580205315234,0.3016490859085053
23,0.3678951095071846,0.14015384330982536,0.24414443969206795
24,0.2808772991510391,0.11878136183525626,0.1847099764945505
25,0.21514900307278348,0.10412441405941744,0.13099759588221366
26,0.16903238670592172,0.09613826319413614,0.08906408632484625
27,0.13747617848598095,0.0929229048928687,0.06184192104644159
28,0.1150403253380414,0.09127292087105203,0.048696652980710006
29,0.09764717471535876,0.08790772574658208,0.04623150786388967
30,0.08308300887063219,0.08082847903284998,0.0498838355385326
31,0.07070551321102796,0.07006862185393999,0.05550318627789914
32,0.060800133678707124,0.057410272531329874,0.06024023332811863
33,0.0539131011765861,0.04526598316847638,0.06261822272771066
34,0.050356017615138214,0.035438280861628445,0.062167216638395084
35,0.04992212885103359,0.028456993783202687,0.05908066554310359
36,0.05181844937608679,0.02371722588948319,0.054046412877935684
37,0.05489551196156981,0.020136669576362638,0.04810909755120755
38,0.05819157846217717,0.016861366965350674,0.04242600863037067
39,0.06153285750112265,0.013683782259089098,0.037980519352934214
40,0.06574851788628776,0.01108330744773719,0.03541697853846016
41,0.07221653269545347,0.0099619947211899,0.035038204623453466
42,0.08184998714953835,0.011201821655083663,0.03683154607295218
43,0.0940132622432854,0.01519196932337009,0.0403803971741672
44,0.10603370862039338,0.021497734719308933,0.04468144516258013
45,0.11380391241340852,0.02883401528350293,0.04806022757331448
46,0.11343375763350612,0.03543331999710828,0.048433662447916435
47,0.10328372720440036,0.03974807478953216,0.04406686316672137
48,0.08544639774835824,0.0412278605625685,0.034702859841024065
49,0.06604152745578303,0.040783906328586285,0.0226002499051351
