,x,y,z,w
0,0.14460063405173104,0.1116049632089966,0.07206672812241133,0.014791738132382937
1,0.11510190138255565,0.12195916233916355,0.05467694295946743,0.021950238358015444
2,0.09542468173283823,0.12363655707638944,0.04048848700403655,0.03884886290372181
3,0.0870798805154212,0.11560965663978402,0.03106245084628002,0.06304223661600931
4,0.08955190751272687,0.09949432113337406,0.02705863175208168,0.09083533438895768
5,0.10052964343699704,0.07958439689155349,0.02818466310021398,0.11761953801884338
6,0.11638768474973113,0.06203930991227079,0.03331372048074886,0.1388669961808608
7,0.13302740171015276,0.05319031789039138,0.04079507684330985,0.15135207847448653
8,0.14694524851690458,0.057356895860824514,0.04892281936067392,0.15388745592442085
9,0.15606309330622076,0.07494495331907837,0.05647083263785797,0.14713857394089788
10,0.15986218371692013,0.10169037753880353,0.06318846013667694,0.1327778636906241
11,0.15882092203701306,0.129580768926617,0.07011042343658991,0.11278297300658713
12,0.1536495227345439,0.14934008457265072,0.07943715249793147,0.08951911440937807
13,0.14485716566074905,0.15369053169071265,0.09375779026166416,0.06645326066058425
14,0.13278712739932758,0.14021223947144024,0.11471482808364185,0.048636379712625806
15,0.11787856913106205,0.11267043281653985,0.14172051022193094,0.04209390853320651
16,0.1009180301403949,0.08017496618626523,0.1715559368983691,0.05196440359875167
17,0.0832742364956878,0.05431808753549144,0.19927324640832475,0.0800785378128613
18,0.06715424276424277,0.0452122384429879,0.22003337315551585,0.12314025031282595
19,0.05569248700995814,0.0578141300695174,0.2309703395505501,0.17257207163045898
20,0.05253928555706062,0.08990061700519858,0.23220837740651956,0.2165110052815481
21,0.06083289972677796,0.13256057342797697,0.2265961339566156,0.24355445109339985
22,0.081868512432238,0.1731979226307799,0.2182656790112636,0.24691471313265576
23,0.11405960863459105,0.2000131668815643,0.21063494773000851,0.2271394949472741
24,0.15271423322064806,0.20614361973095466,0.2048231091534672,0.1920061144935126
25,0.19078081007342568,0.19162878246173315,0.19935661663685,0.15353583094421208
26,0.22034561256554872,0.16239256893029808,0.1913365661557921,0.12346226357961736
27,0.23453481588627664,0.1270373089065804,0.17829297060160118,0.10904109513386774
28,0.2294455639494501,0.09334689377918608,0.15954226801710614,0.1107336223051614
29,0.20554697497066168,0.06619488537059988,0.13635924922595238,0.12253488583861133
30,0.1678899843445848,0.04733703981189735,0.11119957246153978,0.13480617378927354
31,0.12484597420819127,0.03640312682854846,0.08675677610425686,0.13845763763947885
32,0.08574616262443703,0.032058168075592704,0.06545745938346638,0.12863659730609028
33,0.05819377550100863,0.032707234405969336,0.049413009793064885,0.1063270152079492
34,0.04588741348751307,0.03671371345284228,0.0404306716648619,0.077426033121757
35,0.04770026298648097,0.04242384757936436,0.03974023393125017,0.05010939891772362
36,0.058453332560006,0.048246722593627014,0.04747345636025255,0.03183713102841134
37,0.07120047592214873,0.05283218151777723,0.06227318035270135,0.02711536527878964
38,0.08011141030470963,0.0552563849697282,0.08142643193648635,0.03655942373459295
39,0.08264818053819288,0.05513144499173398,0.1015901195443008,0.057264824469844995
40,0.08003140496422458,0.05261466119426362,0.11974034708172887,0.0840983490762641
41,0.07589429141116615,0.04832288119360748,0.13377344161519528,0.11130315951956096
42,0.07397515927392677,0.04315991964103941,0.14244190116506106,0.13384297195358216
43,0.07610287762705789,0.03807207318845642,0.14488328077332052,0.14819425982940584
44,0.08140206861498286,0.03377345995045082,0.14041184302190002,0.15264845171741226
45,0.08690518942999294,0.030523715248925068,0.12905339034419544,0.14735740202730374
46,0.08909832914429093,0.028060767301676587,0.11258018739413464,0.13426176414578786
47,0.08562687398610047,0.02574970430647046,0.0951519853438767,0.1168237118948594
48,0.07643335882138169,0.022915360718894117,0.08271059460355537,0.0993750516923525
49,0.06388457272244079,0.01923559831255556,0.08105202543025566,0.08604537777089362
