,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
0,0.11181641725511376,0.2852004635747587,0.19715444479868127,0.044085526541334984,0.13347967201006247,0.2746908275442999,0.461528101535637,0.10461210154324073
1,0.11138617395866107,0.28759213791367905,0.19872904384418905,0.04370638867366858,0.13252097059130355,0.27613386874584683,0.4582372571058882,0.1038458706299312
2,0.11126749088738716,0.28995164915102656,0.20003219295403954,0.04338731331833976,0.13170822862561335,0.2779741526746421,0.4541984766501136,0.10381669883283597
3,0.11146245609757877,0.2922242506762887,0.2010965417839108,0.043132950415946385,0.13105579730913355,0.2801983071020138,0.4494969037218758,0.10453753904170736
4,0.11196923575600252,0.2943728773311544,0.20195949131094093,0.04294637989106547,0.13057429617773533,0.28278032938750103,0.4442167653542576,0.10600947561496347
5,0.11278209200288188,0.2963798202332737,0.20266148986998145,0.042829019590084144,0.13027039237623053,0.28568209011790496,0.43843955746270935,0.10822133906995583
6,0.1138914999901818,0.29824774711758395,0.20324438303156409,0.04278059619984862,0.13014669900178194,0.28885440150845504,0.4322429472405437,0.11114960281483692
7,0.11528434579672615,0.29999993754247345,0.20374982763353391,0.042799178635378535,0.13020177248468354,0.29223856803181153,0.42570035820622215,0.11475855801748715
8,0.11694418759913397,0.30167958127866634,0.2042177711416975,0.04288126978773117,0.13043018924155,0.29576830917855745,0.41888115888699773,0.11900074942490572
9,0.11885157440682502,0.30334801580403725,0.20468500018929867,0.043021950385046116,0.13082269347863154,0.2993719296889066,0.4118513442406165,0.12381764390105456
10,0.12098443077409984,0.30508186203832344,0.2051837760203658,0.043215068523334205,0.13136642174872168,0.3029746114674812,0.4046745633672196,0.1291404986025204
11,0.12331852097699572,0.3069691396135074,0.20574059014091065,0.04345346973698628,0.1320452128713964,0.3065007064992624,0.3974133023405365,0.13489140028025032
12,0.1258279990382364,0.30910456363798017,0.20637508329977305,0.0437292644934885,0.13284000054077108,0.3098759154455189,0.3901299946677479,0.1409844617649905
13,0.128486037336359,0.31158430514647484,0.2070991781291364,0.044034131534788655,0.13372926813608552,0.31302924780830393,0.3828878328764461,0.14732718129658262
14,0.1312655145386796,0.31450052847702625,0.20791648365271773,0.044359655426651934,0.1346895320257285,0.3158946913272221,0.3757511079421427,0.1538219850578013
15,0.134139738489926,0.31793601677872435,0.2088220320607869,0.04469769488366959,0.13569581809762668,0.3184125732354678,0.3687849967104931,0.16036797358485205
16,0.13708318025628402,0.32195917776531396,0.2098023978624307,0.04504077567274332,0.1367221061882076,0.3205306521667951,0.3620548215523911,0.1668628748097034
17,0.1400721952919558,0.3266196930602161,0.2108362304530725,0.045382499218003296,0.13774173213509372,0.3222050099099617,0.35562489055052704,0.1732051736339001
18,0.1430857022913719,0.33194503931107994,0.2118952117352441,0.04571795657079817,0.13872775045759633,0.3234008099010985,0.34955707240864003,0.17929635008512204
19,0.14610578240812738,0.3379380696945987,0.21294543276146904,0.04604413758542373,0.13965326847911233,0.32409296507792895,0.3439092692217313,0.18504313011497325
20,0.14911815745832985,0.3445758012086933,0.21394916345528173,0.04636032601067426,0.14049176309359207,0.3242667250392214,0.33873393682810954,0.19035964908241476
21,0.15211251022652605,0.3518095027730906,0.2148669641072172,0.04666847154612778,0.14121738477515625,0.3239181626009945,0.33407678280519026,0.19516945006323785
22,0.1550826230937957,0.359566115124875,0.21566005664143886,0.046973529450759735,0.1418052454372244,0.3230545198188818,0.3299757556572151,0.1994072690733183
23,0.158026326096655,0.367750954103749,0.21629284267210144,0.047283757494812284,0.1422316857997062,0.321694363835811,0.32646042352204485,0.20302057024234685
24,0.16094525505437626,0.37625155858761067,0.2167354350119608,0.047610959739841884,0.1424745287776891,0.3198675014530451,0.3235518182906825,0.20597077849744885
25,0.16384442807597913,0.384942449616349,0.21696606752079692,0.047970668121542284,0.14251334429587525,0.3176146059980934,0.32126278695345595,0.20823413817520856
26,0.16673166266732944,0.3936904799843676,0.21697325842310708,0.048382256961456316,0.14232976611253084,0.3149865178241186,0.3195988479204271,0.20980213241680976
27,0.16961687296900366,0.4023603943267137,0.2167576079003143,0.048868991226421264,0.14190790075921605,0.31204319505282435,0.31855950024076257,0.2106814357093871
