,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
0,0.18787877159743446,0.3811624554608287,0.1915386158329094,0.048709465305409184,0.17843729147573328,0.4400877698131514,0.4784125221589845,0.17956954643529885
1,0.1891099672411332,0.37618086671887374,0.19887739287633893,0.04903734730846827,0.17626280884477102,0.433022457864706,0.4747323781335957,0.17711866759299874
2,0.19015651232957245,0.3715038143678793,0.20618989367548227,0.049363784747516605,0.17358654403898224,0.4260360833130209,0.4703283314344508,0.17464150706836026
3,0.19101148874839224,0.3672919535229521,0.213367957751557,0.04968905618286678,0.17043212683214534,0.4191454822100105,0.46526117469801204,0.1721709440309137
4,0.19167816164433887,0.36369088742998346,0.220307081731704,0.05001439011678116,0.16682884192547956,0.4123607910344513,0.4596062213455156,0.16974595669028195
5,0.19216937378957494,0.3608252274599229,0.22690914303360354,0.050341975822378864,0.16281150065268607,0.4056859886860656,0.4534501462378732,0.16741099817566604
6,0.1925065826320229,0.3587933720497501,0.2330847810898725,0.05067489475464812,0.1584202245196409,0.3991193976484923,0.4468874374477183,0.16521518205895208
7,0.192718559924031,0.3576632486406382,0.2387552773374509,0.051016958319060654,0.15370010667808345,0.3926542503722065,0.44001679402210797,0.16321131137547792
8,0.19283980121791586,0.3574692199572213,0.24385379762326345,0.051372442845612334,0.14870071740117216,0.3862794390869903,0.43293779692923545,0.1614547711078913
9,0.19290873327081,0.3582103040996604,0.2483259145968913,0.05174572114391834,0.1434754313455328,0.3799805255032011,0.42574812926864186,0.16000229984271933
10,0.19296583197425315,0.3598497921800425,0.2521294154871268,0.052140800927236566,0.13808058139698515,0.3737410141610323,0.4185415367280916,0.15891066168432186
11,0.1930517604568773,0.36231626613918416,0.2552334971280781,0.052560790313858366,0.1325744747027946,0.3675438223338793,0.41140661185207617,0.15823524223200836
12,0.1932056194036815,0.3655059327698698,0.2576175185984342,0.05300731645131882,0.12701632875468208,0.3613728441443986,0.4044263667533892,0.158028585663359
13,0.19346338135337016,0.3692861146038184,0.2592695075187253,0.0534799255391702,0.12146519466370465,0.3552145205351168,0.3976784439804281,0.15833887983209566
14,0.1938565590422532,0.3734996854901546,0.26018461126252,0.053975494110195525,0.11597893164606544,0.3490593657889575,0.3912357323709119,0.15920839332082046
15,0.1944111353381862,0.3779702118136872,0.26036366636267105,0.05448768350001408,0.11061328312750228,0.342903424072335,0.3851671341306765,0.16067187752319148
16,0.1951467626653608,0.3825075589404078,0.2598120363006514,0.055006470448692224,0.10542108500598164,0.3367496186028573,0.3795382716797731,0.16275496395869687
17,0.19607622621322787,0.3869137422092591,0.2585388392606579,0.05551778535059782,0.10045161728736328,0.3306089282638732,0.3744119870238444,0.1654726032362827
