,roll,pitch,yaw
0,0.11202228635680804,0.24093485026357936,0.07983460035399814
1,0.1146442163754487,0.2976840371384337,0.1020307982529198
2,0.10560565948425146,0.34506847649204186,0.11737087153267554
3,0.0919954791678776,0.3767929719984199,0.1213329051659647
4,0.08454997198527871,0.3881680181494006,0.11328563437593656
5,0.09393052695035646,0.3769377876773428,0.0964127853114819
6,0.12637392532085062,0.34389534960198875,0.07608798106407406
7,0.1805114634026648,0.2930956705671705,0.05764017129998805
8,0.2469164817014078,0.2315817317166781,0.04463474709485673
9,0.3109658538211698,0.16864206403482598,0.038322243019920536
10,0.3582386292558852,0.11465795833911716,0.03817449716687814
11,0.3804502526149201,0.07960312068615523,0.042911939488689904
12,0.37936468401362544,0.07132553040548688,0.05133397756214182
13,0.36659870454432397,0.09391874242626376,0.06252436084294581
14,0.35878883243051746,0.14664251805126902,0.0754457439052608
15,0.3698132450540746,0.22375298284933404,0.0883679096416665
16,0.4036494894965767,0.3152379447185067,0.09874093758616516
17,0.4517203107455472,0.40812622611755617,0.10383740937350394
18,0.4965386345462323,0.48805988823965796,0.1018783223709176
19,0.519943232174091,0.5411406717803643,0.09290916611576244
20,0.5114587290242697,0.556271425589184,0.07882191873225003
21,0.4723304322591524,0.5279092746921769,0.06253245679589174
22,0.4135943870510443,0.4584389137694447,0.046897058091672585
23,0.35011062742613386,0.35891204710538754,0.03402576618316415
24,0.2944032141232048,0.2472660438691485,0.025221446283460444
25,0.25337519901044714,0.14424743354481692,0.02126021348744477
26,0.2284219281360741,0.06841053389884214,0.02255861678549621
27,0.21730997657291934,0.03196412063381983,0.029006742454198643
28,0.21598496078856466,0.03868172651295367,0.039613902631339695
29,0.21970293978264505,0.08407852436833675,0.0523221588509076
30,0.22383665339894926,0.1572990085243818,0.06429320115384964
31,0.22470079605840565,0.24390533400164735,0.07274141874181009
32,0.2203981592083492,0.32878903076236804,0.07607903356921203
33,0.2114339030210609,0.3985670215187885,0.07484531668757173
34,0.20058151753084635,0.44311816750012784,0.0717768217851443
35,0.19154305065871394,0.4563580770776684,0.07067337427094865
36,0.18676515841758376,0.4366513316168587,0.07442705016833505
37,0.18571715272888686,0.3871189567278405,0.08326616582010883
38,0.18484642015875827,0.31561292499367993,0.09433402574767358
39,0.17928208193340234,0.23380128799839675,0.10298554142401622
40,0.1652876889799154,0.1550509602925182,0.10509151617115137
41,0.14220768216934765,0.09148992762317283,0.09898924949682912
42,0.11301220849920722,0.05123541785489272,0.08602976301123948
43,0.08318555419644258,0.0368350383199247,0.06966770587771624
44,0.05848619017292584,0.0454521565986105,0.053857375378129214
45,0.042691066642012436,0.07056275511939951,0.041608956868806654
46,0.03640068202987727,0.10434962612043816,0.034173732504361815
47,0.03735029743184959,0.13985565984739728,0.030976434908301376
48,0.0418895609788642,0.1722599835572282,0.030213617863872506
49,0.046778613940930684,0.19911443185960026,0.02984154148292671
