,x,y,z
0,0.03254144943474084,0.07097363117634338,0.0879141433698757
1,0.028643756781698983,0.06826758967448865,0.1025443924893564
2,0.027800243631862304,0.06280182644884717,0.1129075738586434
3,0.028712998795576605,0.05689565801227525,0.11729356412223806
4,0.02983017335873186,0.053600346499599896,0.11548235451423025
5,0.03019302591587446,0.05561866729613418,0.10880946629971926
6,0.029942787858068524,0.06418785996423007,0.09999985037935047
7,0.030207501548636776,0.07833945929985603,0.09263873691437204
8,0.03239770371256559,0.09490763668380202,0.09013140987037577
9,0.037286084281594085,0.10940539111694852,0.09432234744948156
10,0.04440278070542902,0.11752400656331187,0.10437890889880017
11,0.052106882630806484,0.11672296105290722,0.1167078318034712
12,0.0582869052845423,0.10725683595109596,0.1263265522013349
13,0.061271885311816064,0.09212252489599533,0.1293173014986802
14,0.06045898237627365,0.07588503376769526,0.12515774355611498
15,0.05641388307637962,0.06294144733646967,0.11746828162203253
16,0.05053903815245776,0.0560646381881904,0.1124284620660084
17,0.04456239256720024,0.055835736063841936,0.11548704930348627
18,0.04005289618418767,0.0610705869906884,0.12813203697576114
19,0.03809122023258928,0.06992277972691463,0.14661160885707036
20,0.039204003662225616,0.08113010430315884,0.16350391490038968
21,0.04362850240096132,0.09483612964614817,0.17148377077009094
22,0.05182540872157956,0.11260573357297322,0.1673755342441271
23,0.06494980878353468,0.1366516167364949,0.1543469360437038
24,0.08488320099266078,0.1686505012535045,0.14103370798291184
25,0.11353855633678175,0.2086210232673279,0.13787422799007595
26,0.15144993610979854,0.2542208280090803,0.1521993872328892
27,0.19607695423863006,0.3006859328382038,0.1842917417714268
28,0.2407389963798585,0.3415547222030644,0.22647936930288606
29,0.2753637997786849,0.3702174079475454,0.2660902862627874
30,0.28966267784285776,0.3820235764669048,0.2910349356584437
31,0.2777408854818648,0.376111680812361,0.29516844156716304
32,0.2416683892402558,0.3557835392128507,0.2807252385751836
33,0.19174371430755408,0.3268678932854655,0.2568809000469589
34,0.1430700057022952,0.2949361338256649,0.23542758929384244
35,0.11003864777098032,0.2631760387589929,0.2255592499983965
36,0.10112327111985693,0.2322405992466367,0.2298736358463907
37,0.11599548717759794,0.2018778038170531,0.2432648773626493
38,0.14593716083063216,0.17287703345950126,0.2553994291545933
39,0.17731323174336547,0.14782431357772385,0.2558622062604593
40,0.19676790908612607,0.13021411666442656,0.23942378928833605
41,0.1961105817992552,0.1226066555878684,0.20851441429896045
42,0.1749422026944185,0.1249808715188626,0.1715945757741223
43,0.14007626336704604,0.1342000518034977,0.13864873488954566
44,0.10228840384740544,0.1448877460399152,0.11658343594928075
45,0.07203626519485293,0.1513096783949495,0.1069253975592011
46,0.055925696243189264,0.14935794623330412,0.1064841894613942
47,0.05500918882260306,0.13770258854669729,0.10991240066830713
48,0.06514255164324019,0.1177200423943266,0.11242279404104184
49,0.07903454196853138,0.0926015642189523,0.1114542506279262
