,x,y,z,w
0,0.057091864433603326,0.018096465665305428,0.04252138370671085,0.04260437558994858
1,0.07903795723906769,0.018391171904480773,0.044708452737637086,0.051018360370375986
2,0.10202554609142346,0.01812243201257899,0.049894708803521086,0.05935135797902584
3,0.12096236150088875,0.01733003662930657,0.0574527032826609,0.0639227747971799
4,0.1311432962500197,0.016242526930673983,0.06662708120303865,0.06196030064114767
5,0.13002979637989578,0.015250885729404397,0.07670316836306394,0.052775722194337835
6,0.11859671939513368,0.0148456355583629,0.08704499445280152,0.03847986584764605
7,0.10168647588105388,0.015464923210902837,0.09694505396488667,0.02393056475276576
8,0.08708105291463193,0.01725703561483354,0.10537441441434693,0.01574379968913437
9,0.08343153880498141,0.0198664403985849,0.11087548085995433,0.020460097499962686
10,0.09757022888709753,0.022413476407345,0.11185163423181743,0.04229544933589631
11,0.13193275808100796,0.023780790676358264,0.10727408732147364,0.08119247060678524
12,0.18290357542529487,0.02315069145109029,0.09747645737643296,0.13199599570355128
13,0.2409233575187647,0.02054871810537581,0.08455323387603918,0.18538446909575465
14,0.2928991612575125,0.017076774196112192,0.07208362760389045,0.23059244622483316
15,0.3265230329878997,0.01464418989385134,0.06427223790220328,0.2590734739201704
16,0.3348528440454022,0.015261706767539943,0.06480207318911282,0.2675420236305195
17,0.3189142914550061,0.020190981942284938,0.07565835603564859,0.2588565976930288
18,0.2868491872144555,0.029324059507890923,0.0961325230398664,0.24015535550988604
19,0.24994667512671445,0.041083711310072615,0.12234355046958445,0.21913208466967668
20,0.217635016055095,0.05291904597446544,0.14775615575244758,0.20048249647047506
21,0.1940462905581868,0.06219883040126702,0.16495262270847347,0.1844897734278848
22,0.17769443164376986,0.06711923241999343,0.16822085175822568,0.1683135979729665
23,0.16386151187982692,0.06725272367607077,0.15580409868448378,0.14878921418645996
24,0.14787358373242368,0.06353538185107895,0.1305891269612301,0.12480187323288605
25,0.12742692818945553,0.057724243296183676,0.09881720597823326,0.09798368205995908
26,0.10315103334520767,0.05159888908810993,0.06755307364310857,0.07176708267415034
27,0.07772112027426394,0.04632283859598101,0.0422746509262518,0.04971166958606648
28,0.054414078011879634,0.04226079522191155,0.025640005852582404,0.034130225705078336
29,0.03593139406159482,0.03921075312417645,0.01761407368066356,0.02558017176158783
30,0.023846175153917626,0.03675663819946371,0.016412227788593386,0.023171577660364057
31,0.01856178987556684,0.03449361195172382,0.019557966785690783,0.02525221944922565
32,0.019479849721258425,0.03210117528118832,0.024641227482581008,0.030019187599801586
33,0.025173023115870587,0.029369402235546693,0.029725582798108212,0.03584670060510381
34,0.033556131830455437,0.026237733885743592,0.03352613887444025,0.041369948036705365
35,0.04216833414059038,0.02281448895880047,0.03545149517682592,0.04547742162034357
36,0.04865267301021104,0.01933242311270993,0.035515845334987944,0.04733891533394552
37,0.051375560634011316,0.01605324163156788,0.034119963338574,0.046513749302068606
38,0.04995884089564763,0.01318228526272755,0.031777260302243183,0.04310363883706561
39,0.04542834236457628,0.01084167630491046,0.028916161479614264,0.03784932670332096
40,0.0398119118012838,0.009095493330846643,0.025848153460662927,0.03204992965974892
41,0.035306448294983465,0.007983342272891016,0.022876764337350385,0.02724841820868692
42,0.03338925997564972,0.0075272861686211156,0.020416661498250485,0.02474848223217904
43,0.03428791576776757,0.007708291565859011,0.018978378375057225,0.02513531284642155
44,0.0370170728780676,0.00843155858104307,0.01897887806127235,0.028007690455613504
45,0.03988878464224847,0.009507857013174026,0.020484136856243968,0.03205932172167722
46,0.04120980624226959,0.010673495205612516,0.023061586994404536,0.03550087638630085
47,0.039885832741838295,0.01165433070759421,0.02586770137071547,0.03667739046056322
48,0.03577263060617485,0.012252390469163156,0.027957212428087592,0.034668493417827996
49,0.02972351145062397,0.012413801568019724,0.028663094917323818,0.02966371211152216
