,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
0,0.1745009354221264,0.2618362477517874,0.18123215512182994,0.05094289915333283,0.11758612051647732,0.3657126209974874,0.3927802617094384,0.15759271667979902
1,0.1720759811072373,0.26382986248458856,0.18217349589892026,0.05032673941178172,0.11609415598348476,0.36223983764971707,0.39861619323684977,0.15727840813928473
2,0.16945698227558714,0.2665049736938672,0.1830895892249824,0.04971595230123238,0.11549211469365706,0.3590729842686465,0.4047785477191505,0.1579416712646298
3,0.1666748626115358,0.2698376520263108,0.1839674835202219,0.049117707916420415,0.11579544721562447,0.3562180476794637,0.4111351278145193,0.1595744177354564
4,0.16375905079813086,0.2737846961766924,0.1847904562583936,0.04853837218998263,0.1169958721714816,0.35366558922824953,0.4175551293104845,0.16215219833864078
5,0.16073723173759993,0.2782840777802367,0.1855380247685536,0.047983296875705496,0.119061903700956,0.3513924213089796,0.42391258503571627,0.1656337955542731
6,0.15763522171577707,0.28325586927861945,0.18618639523962693,0.04745665628963313,0.12194004711217388,0.3493639127112818,0.4300896380153871,0.16996111764764354
7,0.15447694178902224,0.28860370036667843,0.1867093551613604,0.046961338373678885,0.1255566101742151,0.347536755033244,0.435979546754193,0.17505943454334175
8,0.1512844716661731,0.29421677237927896,0.18707956780553409,0.04649889567017517,0.12982005884022269,0.3458620187709783,0.4414893011534076,0.1808379962534106
9,0.14807817552928626,0.2999724378527564,0.18727019208904916,0.04606955864062896,0.1346238299818202,0.3442883389649665,0.4465417218766536,0.18719107197399013
10,0.14487689266070736,0.30573931828216555,0.18725672822295272,0.04567230950446823,0.13984950029956433,0.3427650686263711,0.4510769128257584,0.1939994371464628
11,0.1416981786319562,0.3113808888017676,0.18701897007058024,0.04530501064387426,0.14537020275724272,0.3412452213495561,0.455052925866628,0.20113231272740026
12,0.13855857487956907,0.3167594144904629,0.18654292047230106,0.04496457939314407,0.1510541827328976,0.3396880160701878,0.4584455003304968,0.20844973097841005
