,x,y,z
0,0.046017034667075685,0.0494776100062645,0.07679396979651253
1,0.04259582527808915,0.04741674149771349,0.08134782484498353
2,0.0357724305667806,0.04665355791207733,0.08240762503127777
3,0.027193603100322813,0.04850232526825311,0.08107270061660835
4,0.01994670218725745,0.05383657329576387,0.08008628511395798
5,0.017958781135111204,0.0627424418566493,0.08278698321533877
6,0.0248759352043788,0.07455587921457978,0.09156499278364948
7,0.04259010467863456,0.08817755279373753,0.10647196166592099
8,0.0699640049108304,0.10240797520297283,0.1246682060586492
9,0.10248913615441348,0.11614443934872913,0.14110711376142246
10,0.13333879131370327,0.12849731188004576,0.15036349393271672
11,0.15560444412003474,0.13894934449973714,0.14898392388225434
12,0.16482172066107614,0.1475442117132328,0.13740041483762902
13,0.1606850152568194,0.15499532930255994,0.12052744803833015
14,0.1472325113006029,0.16269815987765265,0.10667925896313793
15,0.13141423135245694,0.17270660036294674,0.10512255511158387
16,0.12052945807599845,0.1876033218470028,0.12304728112298105
17,0.1194957255613688,0.2100086354522316,0.1628545654518328
18,0.1291532094355151,0.2415423388526351,0.22059437750065564
19,0.14649597322571165,0.2814888537187941,0.2862773569017861
20,0.16679387991486758,0.3259329148257625,0.3464222321375753
21,0.18644333793577594,0.3682080260752794,0.3882931062196773
22,0.20476563415833535,0.40093047691590544,0.4041441098158318
23,0.2235032971735239,0.418965050552158,0.3934009633172425
24,0.2443642901036349,0.4218233292206188,0.3617701447249796
25,0.2664413713385608,0.4138536902341355,0.3182102503962857
26,0.2854106451265595,0.4016999382876795,0.2718990866627038
27,0.2950784921837821,0.3903704073030584,0.2306839311256321
28,0.29024921045589724,0.3803577903716451,0.2007792401859018
29,0.2692249053787413,0.3676140964381641,0.18646785386289005
30,0.2348144720716681,0.3463280779158183,0.18905339415427225
31,0.19369531539149065,0.31273497462994504,0.2055647423619255
32,0.1544606676212984,0.2676878000272351,0.2285553586025104
33,0.12485674471089955,0.21666108328988049,0.2480634209775987
34,0.10908552258027662,0.16751413807797408,0.25545312947310256
35,0.10634428981283944,0.12745987620067045,0.2473160884086219
36,0.11138940507889324,0.10067426890375336,0.22709877330552944
37,0.1169376404784544,0.08735199522401865,0.20322330570218705
38,0.11678856825285275,0.08432942605776306,0.18456779565842088
39,0.10820247407413808,0.08673642765807013,0.17586880447982114
40,0.09250881432338992,0.08973772948019046,0.17571218654857507
41,0.07390385078976626,0.08966886739600538,0.1781574477108591
42,0.05728065597652831,0.08452080346738346,0.17675060533992
43,0.04620379062752713,0.074062349317387,0.16827202140271774
44,0.041802721654522035,0.059717299052154366,0.15399353316057365
45,0.042790517371408265,0.04411855445621353,0.1381008440250907
46,0.04636882960800329,0.03036393109342413,0.12482484322657528
47,0.04954866267868532,0.02119437851329293,0.11636318661588088
48,0.05033655379207005,0.018352517789791058,0.11264474729969318
49,0.04831844445817909,0.02226237921601924,0.112409495060785
