,x,y,z
0,0.10777434685281527,0.17768379395680442,0.1429302831774764
1,0.1080666439709184,0.1964787500133484,0.1362591676948205
2,0.10959101977386244,0.22221577243076465,0.1461531239641274
3,0.11381919914864355,0.25043492414975904,0.1659459708704274
4,0.12025199522357564,0.2732518656343225,0.18436208924057326
5,0.12638763193778912,0.2821203781937268,0.19066399485249705
6,0.12847748871534198,0.27126612012842644,0.17984718645312375
7,0.12305177854570633,0.2403070519990757,0.1551344201930425
8,0.10897948936650416,0.1947985701703066,0.12642003824092293
9,0.08949386437184502,0.14442380161074692,0.1056652874953396
10,0.07327491501418237,0.09986448035916047,0.10179074500561806
11,0.07350316092705632,0.06998074511136994,0.11745337287406013
12,0.10411695731138522,0.06038881466419349,0.14878997236004782
13,0.1736668128260942,0.07355089928040383,0.187781129903122
14,0.2789356394136299,0.10985553629929412,0.2259793440911413
15,0.4017881086494952,0.16894282821599008,0.258041988386739
16,0.5122288626988033,0.25043303908597764,0.2835752776558432
17,0.5779993582611896,0.3533129976341451,0.30625044314237915
18,0.5773261991491705,0.4739907755021677,0.33036822913772995
19,0.5088775044192456,0.6043185914518062,0.35676073410066395
20,0.39362584533710093,0.7314177981709806,0.3808156258368696
21,0.2672963201079896,0.8400062315314925,0.3943576422915154
22,0.16704132372835362,0.9161402633141827,0.39053353368304256
23,0.118682574740741,0.9505061881461904,0.3685566476425288
24,0.12977532634930247,0.9399529454959727,0.33501863301750545
25,0.1901074201792548,0.8871272937345749,0.3007441336562471
26,0.27767199952456745,0.7991795167578509,0.2752417267801573
27,0.36664237292450186,0.6868535086414909,0.2624471917114305
28,0.43458505335408815,0.5642731524775171,0.2604715285137429
29,0.4675877513956741,0.4481710558636102,0.2651606730875326
30,0.4627672336914606,0.3551569094941168,0.2745361067397773
31,0.4278906326284976,0.2974409944497684,0.2906433712042516
32,0.3783202908163425,0.2792177680060886,0.317433047061162
33,0.33208860124427697,0.29573223034958224,0.3563259881344811
34,0.30428581578320235,0.33534366445262354,0.40263336420053614
35,0.30225233487353104,0.3834079882282625,0.44521782269788795
36,0.3232282592636981,0.42634434994166814,0.4698425167130828
37,0.3555884347470798,0.4544795107908992,0.46481056470303106
38,0.3834617402810154,0.4628971311665935,0.4262660565081635
39,0.3929369053538212,0.4506109765982378,0.36039136298883534
40,0.3770572293562571,0.4193096290963149,0.28115048273519005
41,0.3373310177020834,0.3726770175565113,0.20470720069131806
42,0.2815803669770255,0.3161383782345367,0.14358491810367516
43,0.2200469505107853,0.25624289842471376,0.10352268021365407
44,0.16202963681535454,0.1993945459003229,0.08392269091393688
45,0.11408968645039293,0.15046551545963435,0.0805191747955801
46,0.07958035308632794,0.11204167554953254,0.08808962919131813
47,0.05887366527164485,0.08459291601189346,0.10184789373435373
48,0.049911406277494914,0.06724693719142005,0.11756581824600056
49,0.049016171589880204,0.058559822551664725,0.13133604406609992
