,x,y,z
0,0.05390330924592494,0.07882204755933611,0.11936061382927304
1,0.05218180904554223,0.07026670969595633,0.12327027631938467
2,0.054329368743491965,0.059783349663039886,0.11937179733274435
3,0.0585173053142991,0.04925545446992618,0.10769931068788943
4,0.06255070129227416,0.04084328689851998,0.0919964475552292
5,0.06457284176589391,0.036481095109208606,0.07916909408774131
6,0.06365895618332232,0.03769791631502917,0.07701085451383477
7,0.0602175296003067,0.045543778136577895,0.09106169318819647
8,0.05606818714026278,0.060399284184893515,0.12203009356441985
9,0.05403135889662891,0.0816872325531148,0.16509324968130282
10,0.05700446899510956,0.10766188990942456,0.21165827334013726
11,0.06678855288749405,0.13539744471909154,0.2530402565813095
12,0.08316419721491627,0.16103796676153762,0.2843079258728645
13,0.10369449983359276,0.1804796851787516,0.3059809461140261
14,0.1244516069735922,0.19072158259017666,0.32224280025506874
15,0.14148902268359306,0.19177677729685888,0.3367159823632576
16,0.15252102548691246,0.18830042400728086,0.3488042703069254
17,0.1579838505252222,0.18954079436864532,0.3532923990838853
18,0.16071425555112526,0.2066154830556634,0.3435676988962708
19,0.16417414473656972,0.2475858073019871,0.31644580025736296
20,0.1701608698361126,0.3124346717953685,0.27564383513778623
21,0.17742437013697487,0.3906449840468174,0.2316737179666145
22,0.1820767428645756,0.4631838419834981,0.19789201833243286
23,0.17953378212667692,0.508693463340273,0.18468829291519825
24,0.16685115711008547,0.5114574991573199,0.19486948520945865
25,0.1442706287446676,0.4675317246903897,0.2224420706164498
26,0.11539644515127485,0.3861942053176843,0.2550731486700817
27,0.08608499000787913,0.2861695020265428,0.27897621716549104
28,0.0625305740501642,0.188582793475102,0.28429166282236423
29,0.04924522160884688,0.11000896923364817,0.26887094128140426
30,0.047672913535806986,0.0585371995247136,0.23873804492274345
31,0.05591156646630202,0.03377467193031592,0.20483095557302475
32,0.06953416601629474,0.029628386743084927,0.17763948345047273
33,0.08311627247098748,0.03789899039521147,0.16264792093798153
34,0.09192819612028556,0.05121160622757712,0.1588769637985077
35,0.09326128988846133,0.06467314156750321,0.16076834745196664
36,0.08700117036922758,0.07623564573342849,0.16180079969481476
37,0.07536254709783925,0.08604202887385723,0.1576983133872169
38,0.06203315537188516,0.09519429361358163,0.14781765569803718
39,0.051098785948615416,0.10446358969477676,0.13454357311741688
40,0.04599853807045577,0.11342697025651505,0.12149827078804352
41,0.048620250135217695,0.1203294232383568,0.11163748203769394
42,0.05867174785875502,0.12268194357229073,0.10599923528612046
43,0.07356886183444412,0.11835917863419765,0.10345830941188824
44,0.08905520170384829,0.10679342528543752,0.10149007042844914
45,0.10050331922023957,0.08973182521297501,0.09755075953310444
46,0.1044531768249284,0.07105863947707748,0.09035901104664587
47,0.09971843021698952,0.05557571757660903,0.08042645743960325
48,0.08757661110517341,0.04723452058282871,0.069648536197209
49,0.07106115266393041,0.0476626329127324,0.060296479037539576
